Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022
Asia meridional;SAS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1273.912084;1314.856346;1391.916121;1453.438981;1538.901606;1643.824515;1750.801965;1809.703624;1892.175649;2024.383926;2113.337968;2214.567345;2285.743881;2454.63735;2663.762101;2905.864701;3173.10084;3442.661082;3569.107883;3786.32656;4057.723849;4289.215194;4617.255914;4804.470115;4984.6727;5199.590657;5519.964665;5827.134159;6270.287925;6553.236743;6219.147687;6920.703409;
Arabia Saudita;SAU;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32511.03218;37147.17354;38075.11851;37228.67306;37151.3916;36961.77357;37593.45982;37639.77043;38142.78296;36273.06177;38203.78118;37650.515;36276.50398;40213.64882;43616.77497;46059.52868;46910.35294;47177.43279;49155.91179;46672.19885;48047.78992;52626.83347;54263.04415;53368.00052;53628.9972;47079.05005;44160.28801;45795.51353;46935.98441;46852.29817;45240.67609;48710.94768;
Sudán;SDN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1519.96936;1658.638672;1779.886963;1874.171875;1887.276855;1989.10791;2093.830322;2457.360107;2534.319824;2586.206543;2732.028564;2892.32251;3030.687012;3198.496582;3360.796143;3558.002197;3789.271729;3985.380371;4086.007324;3876.257813;3954.468994;4293.562012;3917.820557;3953.738037;4544.037109;4519.487305;4813.868652;4613.950195;4453.113281;4307.567383;4087.006104;4065.976074;
Senegal;SEN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1549.983462;1598.715033;1610.983489;1626.319342;1616.77567;1697.449733;1721.421846;1762.950057;1845.144716;1943.17985;2016.430921;2100.1589;2083.42887;2188.880041;2293.924038;2405.907614;2472.756369;2543.524756;2618.327075;2636.115311;2684.494063;2702.261062;2774.647024;2780.113684;2872.119811;3017.350576;3126.431885;3259.19258;3449.340995;3575.266048;3569.209139;3840.032959;
Singapur;SGP;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23812.9761;25528.01351;27019.36501;30059.38906;33054.58648;35087.00902;36869.56203;39283.07853;37557.02522;39943.71835;43775.87265;43104.28273;45080.26634;48774.72472;54377.34385;58814.91445;64054.27086;68793.70978;67718.4183;66212.31751;75389.76818;80052.3915;82064.96119;83001.7878;84423.19134;86974.74762;89436.59811;95310.33386;100686.2371;102431.3157;99681.29415;116486.4732;
Islas Salomón;SLB;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1294.544687;1377.072984;1541.340634;1593.858395;1709.452721;1866.661005;1877.009841;1839.600458;1833.108233;1801.001716;1539.380286;1414.549848;1364.262744;1448.345137;1565.615678;1695.070985;1779.325441;1851.929713;1960.73484;1984.322048;2151.920456;2303.042989;2344.523477;2447.577162;2459.601194;2462.833156;2561.138317;2625.089026;2696.198024;2727.306675;2604.354881;2648.732207;
Sierra Leona;SLE;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.5434431;809.6893475;682.6313746;709.3867704;707.2540212;662.9066801;683.2144475;645.5882622;657.7962507;650.185401;692.3005637;625.7108248;759.1029316;812.841699;860.3996406;902.8810627;948.9422774;1030.178368;1079.054066;1090.34167;1130.501182;1194.267694;1389.83741;1721.257375;1756.720272;1555.700297;1561.45038;1593.483529;1648.628867;1725.562684;1673.065019;1773.899246;
El Salvador;SLV;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2872.474279;2962.164388;3189.189569;3406.405689;3602.690538;3815.40053;3883.717428;4042.930574;4166.602623;4288.421871;4409.267402;4525.771823;4650.601022;4804.175571;4969.753361;5262.382203;5663.816366;5915.484134;6133.068221;6020.707293;6198.251023;6542.94498;6622.574629;6966.572241;7332.904449;7712.372705;8174.474125;8617.921708;9022.725378;9402.17161;8720.011997;9981.88602;
San Marino;SMR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44776.7316;47910.60172;52165.78583;53658.77317;56843.35565;56596.02823;58623.52918;61871.18163;64439.64094;67933.92514;73713.83913;73952.63184;65973.61114;62015.69867;56456.30009;52759.38334;52290.90193;54688.305;55117.61929;56893.47223;58201.5271;60305.1391;62611.49478;59451.03424;;
Somalia;SOM;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;824.8161328;939.6101818;1086.16498;1127.866195;1059.143932;1124.735945;1186.326829;1189.162288;1248.812487;
Serbia;SRB;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4826.394886;5227.814607;5717.231205;5997.438917;5528.760033;6019.914888;6483.012114;7224.61832;7646.134655;8487.645206;9181.688301;10207.72293;11237.49744;12632.08198;12534.66564;12798.15536;13746.91302;13933.83062;14629.02764;14659.61688;14928.43681;15858.01082;16611.04793;17717.99113;19404.99209;19557.52604;21647.3051;
África al sur del Sahara (excluido altos ingresos);SSA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1785.885582;1807.702844;1798.885029;1784.584674;1795.838961;1849.402386;1928.968052;1994.954599;2016.233313;2039.221839;2103.302927;2184.513055;2292.399417;2372.046712;2527.414129;2690.798008;2864.358051;3038.106035;3170.965253;3196.594694;3332.529179;3454.921372;3446.607125;3581.922669;3741.119909;3730.130815;3753.683824;3798.869879;3898.608303;3972.363208;3842.783834;4067.575768;
Sudán del Sur;SSD;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2884.610804;2915.534161;2957.196538;2730.005127;1435.679233;1957.284349;1407.699028;1181.931603;;;;;;;
África al sur del Sahara;SSF;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1786.850613;1808.70982;1799.983933;1785.766373;1797.000755;1850.540236;1930.154102;1996.29423;2017.681665;2040.68022;2104.776835;2185.93654;2293.809937;2373.346313;2528.6577;2692.174269;2865.880876;3039.807573;3172.592631;3198.164802;3334.1671;3456.706808;3448.328083;3583.691292;3743.068513;3732.075948;3755.791924;3801.060885;3900.869856;3974.682146;3844.879529;4069.889126;
Pequeños Estados;SST;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10154.12233;10647.56527;11156.48327;11753.69818;12890.02739;13748.95821;15376.53981;16866.31066;18066.8315;18156.16025;19497.69211;20961.53585;21883.69841;22158.62736;22096.10023;19298.53867;18881.3531;20128.66314;20701.91443;21298.18031;20119.26657;21500.15752;
Santo Tomé y Príncipe;STP;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1819.336898;1864.11117;2006.021731;2079.529613;2230.275791;2441.841511;2536.106234;2680.117236;2698.776936;2849.293522;2972.665478;2930.933075;3290.279644;3782.98004;3805.342338;3862.70804;3934.8942;4082.642683;4183.119385;4280.949702;4451.642512;
Suriname;SUR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6487.968534;6835.070577;6959.573054;6602.279332;6904.323288;6920.250285;6967.584904;7341.980587;7449.610864;7310.938036;7497.480531;7850.773452;8059.59138;8595.719644;9449.316872;10072.75834;10863.02299;11595.30412;12169.23295;12474.99731;13129.33464;14030.2129;15308.15694;16318.60062;16764.04271;16721.29593;14633.19259;17753.06027;18878.84078;19227.8401;16168.69082;16222.6757;
República Eslovaca;SVK;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7176.366224;7471.302368;8072.502764;8697.900096;9407.489399;10086.11237;10623.25771;10714.17713;11378.75918;12388.36608;13312.20331;14181.82527;15226.41935;16639.39412;18912.80029;21225.06335;23725.85776;23080.81038;25300.97292;26145.88938;26888.3481;27915.43321;28929.52636;29964.88861;29645.74189;30061.55147;31214.59257;33318.58191;32441.99523;33426.97998;
Eslovenia;SVN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13628.22635;14308.3095;15282.74416;16056.41678;17083.25172;18004.68253;18951.82334;20241.52568;21113.45193;22761.05931;23852.64304;25718.7622;27573.64458;29604.29147;27538.01444;27825.47649;28931.38332;29042.82027;29973.69935;30870.02367;31628.24718;33936.04406;36507.55304;38961.54435;41970.43143;40782.64124;43815.93884;
Suecia;SWE;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20425.72703;20732.68217;20836.90662;20769.21106;21890.24753;23107.18681;23934.111;24805.76608;25888.43883;27471.55827;29623.99119;29933.34453;30926.5056;31816.4701;33858.8045;34244.46502;37727.72488;40910.32369;42158.2957;40279.87701;42221.7582;44608.58026;45432.43197;46312.39238;47184.66913;49103.13343;50430.25282;51947.95425;53521.63064;56404.3002;55569.24566;59237.61323;
Eswatini;SWZ;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3384.645083;3417.824698;3470.212733;3554.147754;3716.075321;3977.766839;4119.757399;4246.049904;4342.432845;4474.756292;4601.886075;4705.425704;4943.393229;5197.049134;5493.801654;5971.670248;6489.393826;6920.100354;7072.52757;7196.137863;7524.310385;7814.518453;8027.30548;8463.334131;8557.265279;8580.639991;8488.449304;8213.920625;8542.312783;8860.058796;8744.438693;9730.068125;
Sint Maarten (Dutch part);SXM;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32606.31806;34236.10772;37233.96838;32878.44088;32478.29896;38858.58146;38211.83319;38230.03186;37914.12297;35973.1825;;;;
Seychelles;SYC;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8956.360811;9388.944361;10243.50195;10906.45891;10759.7023;10735.62503;11302.72871;12722.75769;13677.02188;13854.5844;14255.20525;14232.85957;14189.46738;13772.63329;13790.2014;15431.83197;17045.94747;19232.62331;18756.49577;18594.94793;19389.98783;21922.73953;21565.038;22369.39122;24682.86364;24739.96499;26824.75405;28116.71049;29427.16472;30609.05759;28351.85683;31596.15966;
República Árabe Siria;SYR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islas Turcas y Caicos;TCA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22996.43067;20573.44595;20801.68195;22273.0244;23730.15895;25190.06425;25207.83169;26178.73841;27028.02442;19486.65314;20337.69338;
Chad;TCD;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;713.9143997;772.5010987;818.0578822;689.9750584;759.1079325;750.9123715;747.7881572;776.6585527;811.8594545;789.735094;773.6499304;854.3746237;909.4612937;1022.523506;1342.190968;1560.653018;1562.907046;1602.449609;1626.031801;1646.509959;1828.677828;1804.062929;1734.843414;1569.49404;1672.98072;1816.288184;1660.984878;1579.7606;1600.897168;1627.920102;1570.742918;1566.041161;
Asia oriental y el Pacífico (BIRF y la AIF);TEA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1474.778982;1616.600464;1796.212663;2002.463259;2224.534567;2456.404203;2687.144179;2881.382164;2903.011429;3081.263035;3347.770565;3610.58136;3911.403221;4289.971624;4748.763861;5314.327546;5998.962164;6830.410589;7475.451882;8020.097588;8828.565299;9681.786029;10483.68288;11074.19148;11585.00711;11909.39452;12433.87599;13113.37684;14193.4954;15183.74794;15418.67646;17082.36046;
Europa y Asia central (BIRF y la AIF);TEC;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6920.215166;6723.621299;6268.651092;6112.714281;5654.038713;5736.908971;5871.045219;6139.142939;5768.34793;5974.327093;6619.148225;6996.541517;7494.935177;8202.222394;9147.602278;10163.1443;12012.19547;13396.05551;15270.36425;14883.38842;15922.61844;17518.33272;18515.17187;19777.04607;20194.32545;19965.14457;20526.37055;21849.94656;23380.83376;24448.2713;24311.00805;26595.18956;
Togo;TGO;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1089.821968;1086.751903;1037.12066;907.5814385;1062.140127;1118.403678;1193.145957;1343.888122;1289.639116;1301.822206;1283.934788;1288.327707;1323.464857;1403.225919;1389.818805;1331.49274;1369.941799;1350.587391;1392.135174;1437.943118;1503.283453;1589.921713;1613.21087;1677.808104;1748.833205;1840.648552;1915.58503;1972.697196;2069.246648;2168.331916;2180.16961;2334.299325;
Tailandia;THA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4410.624118;4873.125264;5307.676505;5796.636691;6302.902066;6862.213721;7286.400698;7116.004533;6565.351326;6884.527656;7281.412781;7631.319331;8153.46134;8835.846909;9564.791425;10198.16013;10952.19941;11769.52507;12111.37185;12018.17363;12988.92968;13284.11978;14586.90662;15090.09836;15143.39573;15466.76063;16231.25449;17008.03842;18091.161;18763.50902;17771.30717;18760.75522;
Tayikistán;TJK;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2573.403809;2409.956529;1719.152595;1455.428266;1152.509408;1011.035095;840.6428574;857.9308513;907.7840103;949.5813386;1037.940571;1138.362831;1254.931486;1392.633868;1547.459263;1671.472877;1810.151505;1967.564156;2123.474867;2177.629401;2299.875848;2468.581349;2722.167006;2999.224713;3273.932495;3124.539399;3092.853611;3236.439344;3486.438745;3726.172928;3851.942913;4288.16789;
Turkmenistán;TKM;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5377.655859;5162.62799;4370.432326;4422.498616;3643.921755;3376.021218;3604.658325;3202.21016;3415.071547;3972.272296;4220.621266;4439.092931;4458.432461;4635.825383;4935.246741;5675.739801;6403.447605;7200.813412;8293.641207;8717.714297;9475.02067;10901.52652;11635.79462;12295.33444;13022.10516;13213.05015;13375.22898;13703.51272;14663.27316;15625.36066;;;
América Latina y el Caribe (BIRF y la AIF);TLA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6176.560034;6496.184239;6718.564695;6915.580843;7282.977281;7401.306793;7686.011856;8097.141768;8246.417768;8231.939134;8598.725898;8717.935498;8754.459159;8990.607335;9670.914091;10298.83066;11187.38769;11997.59063;12619.50035;12409.79469;13207.23454;14083.20651;14374.69857;14861.4555;15183.69523;14971.89622;15231.3791;15872.30506;16354.12095;16569.45371;15549.498;17036.13278;
Timor-Leste;TLS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1257.999404;1472.091041;1369.343384;1340.719039;1354.063125;1403.639715;1352.121122;1493.924123;1657.448175;1798.551868;1948.027745;2060.577229;2335.909061;2465.501999;2696.941139;2889.809058;3117.111939;3138.438745;3144.170469;3895.548594;5122.48822;5528.580523;
Oriente Medio y Norte de África (BIRF y la AIF);TMN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4675.230449;5032.283818;5264.482;5360.545766;5434.66904;5584.648457;5931.175205;6135.38733;6487.377513;6762.414677;7222.369665;7443.597999;7677.560483;7840.754144;8522.667901;8988.375676;9558.032296;10229.1699;10576.81935;10684.80701;11159.51163;11160.2394;11366.60458;11211.08814;10918.12169;10256.2446;10317.35475;10610.85157;10863.35353;10983.73776;10720.62492;11507.80471;
Tonga;TON;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2141.035912;2348.699174;2402.211364;2545.127676;2721.67856;2976.438693;3078.947182;3155.777647;3247.662213;3394.242789;3480.354869;3670.46658;3886.024899;4030.650193;4015.001704;4120.838749;4219.427702;4326.951885;4606.718868;4386.505826;4464.931535;4858.141603;4994.812566;5117.803074;5341.840873;5484.438821;5926.576629;6256.981273;6438.099983;6612.070539;6705.102442;6748.512118;
Asia meridional (BIRF y la AIF);TSA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1273.912084;1314.856346;1391.916121;1453.438981;1538.901606;1643.824515;1750.801965;1809.703624;1892.175649;2024.383926;2113.337968;2214.567345;2285.743881;2454.63735;2663.762101;2905.864701;3173.10084;3442.661082;3569.107883;3786.32656;4057.723849;4289.215194;4617.255914;4804.470115;4984.6727;5199.590657;5519.964665;5827.134159;6270.287925;6553.236743;6219.147687;6920.703409;
África al sur del Sahara (BIRF y la AIF);TSS;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1786.850613;1808.70982;1799.983933;1785.766373;1797.000755;1850.540236;1930.154102;1996.29423;2017.681665;2040.68022;2104.776835;2185.93654;2293.809937;2373.346313;2528.6577;2692.174269;2865.880876;3039.807573;3172.592631;3198.164802;3334.1671;3456.706808;3448.328083;3583.691292;3743.068513;3732.075948;3755.791924;3801.060885;3900.869856;3974.682146;3844.879529;4069.889126;
Trinidad y Tobago;TTO;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6799.289717;7192.880784;8040.864265;8122.84914;8543.267792;9010.216653;9787.792314;10667.12302;11624.7849;12691.5232;13821.25432;14651.77087;15972.84861;18535.80753;20431.46573;22251.32613;25819.63035;27618.80225;28937.28429;27677.08431;28753.68792;29064.31237;29755.40687;29579.31295;29782.12719;27660.74159;25968.172;26213.92451;26144.87064;26374.6734;24672.3557;25308.49072;
Túnez;TUN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3727.612369;3919.240064;4233.238856;4342.331772;4492.95854;4618.786472;4966.545973;5256.072808;5500.896397;5849.127168;6196.743385;6509.908138;6632.818604;7012.839785;7576.978017;8012.211589;8613.620208;9353.557873;9843.913324;10109.96028;10428.54143;10297.42359;10416.94644;10438.94787;10671.9324;10471.21333;10634.50162;10874.94689;11310.57703;11552.56755;10571.90084;11282.48463;
Turquía;TUR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8467.887764;8679.318304;9242.297677;10046.25127;9532.344086;10256.69205;10973.01942;11787.36803;8969.441102;8649.614773;9499.571644;9156.526738;9281.087739;9587.557951;10854.4422;11863.85563;13580.72937;14799.37364;15977.79327;15402.87017;17333.20043;19604.09771;20599.64838;22248.05374;23817.97178;25392.28737;26122.1133;27582.83235;27802.54778;27708.43079;27724.38862;30452.09672;
Tuvalu;TUV;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1596.427975;1678.538682;1743.790829;1848.546131;2073.026172;2005.12295;1914.920523;2138.571276;2496.840327;2490.879699;2523.11103;2584.514219;2878.365233;2790.423016;2765.030458;2685.904834;2802.943516;3048.1503;3274.039767;3048.721137;2976.19162;3199.673671;3144.911777;3319.533621;3387.500376;3785.429926;4049.092499;4208.92376;4370.147154;5019.833864;5104.660032;5409.511692;
Tanzanía;TZA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;921.8898926;948.0987549;951.0390625;954.6403198;952.5892944;975.6486206;1019.361755;1051.777832;1074.710693;1113.147217;1156.62793;1220.888062;1293.652222;1370.328247;1472.281006;1587.423706;1695.14209;1807.446411;1894.538574;1957.614746;2052.958496;2193.044434;2067.22168;2160.548584;2205.886719;2301.057617;2417.691406;2458.342773;2570.953613;2686.455078;2690.924561;2836.242432;
Uganda;UGA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;665.1830011;702.4923687;718.163367;769.353067;808.5950072;895.936776;968.4757857;1005.727839;1035.657787;1098.687716;1123.109496;1171.717419;1254.29859;1320.012354;1405.512288;1497.231228;1660.760428;1795.67184;1932.104554;2017.066703;2094.433582;2271.727824;2030.650958;2038.312988;2121.454381;2171.237146;2141.124329;2128.396869;2239.152597;2344.975879;2363.192032;2467.899337;
Ucrania;UKR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7613.644531;7171.255371;6589.552734;5784.656738;4577.827148;4136.163574;3824.486572;3808.273193;3811.875977;3894.403809;4260.276855;4789.681641;5172.960449;5824.124512;6736.79541;7214.111816;8054.040039;9004.879883;9434.435547;8093.555664;8559.929688;9246.769531;9705.358398;11111.05176;10743.58594;10164.32715;11148.19629;11860.56055;12631.65723;13345.38281;13087.30957;14219.79004;
Ingreso mediano alto;UMC;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3267.871101;3396.300819;3483.343278;3656.927742;3822.170925;4006.044793;4244.353964;4515.874417;4565.236971;4758.269805;5156.181562;5420.52674;5723.851775;6138.46849;6783.162693;7508.275057;8507.542192;9511.156978;10436.88875;10739.7149;11697.9566;12739.92251;13561.4757;14287.68079;14757.22418;14826.58238;15279.80465;16094.07736;17186.88358;18031.46096;17970.3759;19926.04334;
Uruguay;URY;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6367.817675;6776.209625;7436.799305;7771.007556;8466.292503;8469.958082;9054.402359;9941.027023;10450.47242;10340.63389;10329.04413;10128.93231;9475.625218;9729.380801;10479.10722;11600.45679;12431.22292;13576.31992;14796.41893;15485.89263;16852.14252;18041.9293;18234.64908;19176.77225;20145.62268;20272.19177;22522.6243;23106.99819;23738.50796;24238.13305;23024.09891;25048.72397;
Estados Unidos;USA;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23888.60001;24342.2589;25418.99078;26387.29373;27694.85342;28690.8757;29967.71272;31459.13898;32853.67695;34515.39023;36329.95607;37133.62311;37997.75966;39490.27496;41724.63163;44123.40707;46302.00088;48050.22378;48570.04598;47194.94335;48650.64313;50065.9665;51784.41857;53291.12769;55123.84979;56762.72945;57866.74493;59914.7778;62805.25376;65094.79943;63027.67953;69287.53659;
Uzbekistán;UZB;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2658.568958;2677.256798;2375.240142;2322.239835;2204.784523;2190.812418;2225.867604;2337.506628;2426.096414;2538.566618;2658.59476;2796.062943;2916.560149;3064.139926;3341.986737;3643.700878;3987.066407;4419.361874;4832.601604;5167.211472;5469.980737;5844.807562;6061.947154;6302.647244;6494.859941;6680.184701;6796.904892;6840.70986;7252.137355;7658.27241;7746.430969;8497.448308;
San Vicente y las Granadinas;VCT;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3936.250836;4104.88398;4448.768693;4731.134478;4758.350072;5224.89512;5383.615702;5669.104817;5973.201729;6230.82997;6486.787936;6759.10586;7243.330309;7904.353819;8488.03186;9017.298375;10000.92025;10670.24973;10969.18328;10934.52636;10622.68745;10837.63989;11052.90857;11694.77549;12199.75598;12425.47802;13530.46664;13633.04812;14421.42936;14788.84181;14211.48403;15045.30178;
Venezuela;VEN;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9533.132896;10560.14168;11192.93492;11233.84831;10961.48387;11388.11626;11335.3514;12017.63143;11946.8376;11171.7256;11622.6067;12064.37702;10968.66769;10137.17807;12103.94211;13543.36548;15094.29176;16600.11919;17550.80994;16859.8308;16581.81882;17402.27566;;;;;;;;;;;
Islas Vírgenes Británicas;VGB;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islas Vírgenes (EE.UU.);VIR;"PIB per cápita; PPA ($ a precios internacionales actuales)";NY.GDP.PCAP.PP.CD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
