Departamento,Provincia,Municipio,ciudad_comunidad,total_agua,red,pileta,aguatero,pozo,pozo_sin_bomba,lluvia,laguna,total_desague,alcantarillado,camara_septica,pozo_ciego,calle,quebrada,a_laguna,total_electricidad,red_electrica,motor,panel_solar,otra,no_tiene
Santa Cruz,Andrés Ibáñez,El Torno,SANTA MARTHA,427,391,30,0,0,3,3,0,361,5,81,273,2,0,0,427,403,0,0,6,18
Santa Cruz,Andrés Ibáñez,El Torno,SANTA RITA,786,711,57,1,8,2,7,0,712,25,165,521,1,0,0,786,756,1,1,4,24
Santa Cruz,Andrés Ibáñez,El Torno,TRES POZAS,17,0,0,0,5,5,7,0,7,0,0,7,0,0,0,17,0,1,2,0,14
Santa Cruz,Andrés Ibáñez,El Torno,VILLA BARRIENTOS,22,7,1,0,3,7,4,0,13,0,2,11,0,0,0,22,16,0,1,0,5
Santa Cruz,Andrés Ibáñez,El Torno,VILLA BARRIENTOS LITORAL,43,20,0,0,6,10,7,0,18,0,0,17,1,0,0,43,34,0,0,0,9
Santa Cruz,Andrés Ibáñez,El Torno,VILLA ESPERANZA 2DA FASE,28,0,0,1,1,10,16,0,7,0,0,7,0,0,0,28,0,1,1,7,19
Santa Cruz,Andrés Ibáñez,El Torno,VILLA ESPERANZA PRIMERA FASE,34,0,0,1,3,29,1,0,7,0,0,7,0,0,0,34,0,2,1,0,31
Santa Cruz,Andrés Ibáñez,El Torno,EL TUNEL,15,15,0,0,0,0,0,0,2,0,0,2,0,0,0,15,0,1,5,0,9
Santa Cruz,Andrés Ibáñez,El Torno,EL PORVENIR,23,0,1,0,0,2,18,2,1,0,0,1,0,0,0,23,0,0,0,1,22
Santa Cruz,Andrés Ibáñez,El Torno,OCOROSITO,24,0,0,2,0,2,20,0,4,0,0,4,0,0,0,24,0,0,0,0,24
Santa Cruz,Andrés Ibáñez,El Torno,CAÑADON NARANJILLOS,23,0,1,3,0,0,15,4,4,0,0,4,0,0,0,23,0,1,6,3,13
Santa Cruz,Andrés Ibáñez,El Torno,SAN AGUSTIN,20,0,0,6,0,0,14,0,2,0,0,2,0,0,0,20,0,1,3,0,16
Santa Cruz,Andrés Ibáñez,El Torno,CAÑADA DOS,89,1,0,15,4,3,66,0,13,1,2,10,0,0,0,89,59,2,1,6,21
Santa Cruz,Andrés Ibáñez,El Torno,EL GRINGO,13,1,0,0,0,0,12,0,8,0,2,6,0,0,0,13,2,1,2,0,8
Santa Cruz,Andrés Ibáñez,El Torno,CAÑON DE LA OLLA,7,4,2,0,0,0,1,0,3,0,0,3,0,0,0,7,1,1,0,0,5
Santa Cruz,Andrés Ibáñez,El Torno,LA ANGOSTURA,490,385,58,0,2,1,44,0,421,4,104,308,1,4,0,490,454,1,2,0,33
Santa Cruz,Andrés Ibáñez,El Torno,POZO LAGUNA,17,0,0,0,2,1,14,0,4,0,2,2,0,0,0,17,0,1,0,0,16
Santa Cruz,Andrés Ibáñez,El Torno,LA PLANCHADA,27,1,0,1,0,1,21,3,2,1,0,1,0,0,0,27,0,1,3,3,20
Santa Cruz,Andrés Ibáñez,El Torno,LAGUNILLAS,14,0,1,0,0,0,13,0,1,0,0,1,0,0,0,14,0,0,0,1,13
Santa Cruz,Andrés Ibáñez,El Torno,PASO DEL CHIVO,44,0,0,12,0,4,28,0,6,0,0,6,0,0,0,44,31,0,0,1,12
Santa Cruz,Andrés Ibáñez,El Torno,QUEBRADA DEL HORNO,39,18,1,7,2,2,8,1,18,0,0,17,1,0,0,39,29,0,2,0,8
Santa Cruz,Andrés Ibáñez,El Torno,SANTO CORAZON,42,1,0,0,4,4,33,0,12,0,0,12,0,0,0,42,28,0,1,0,13
Santa Cruz,Andrés Ibáñez,El Torno,SANTO ROSARIO,30,17,0,0,0,0,13,0,6,0,0,6,0,0,0,30,0,1,15,1,13
Santa Cruz,Andrés Ibáñez,El Torno,SEGUNDA LINEA,45,33,0,0,0,1,11,0,17,0,0,17,0,0,0,45,25,0,0,1,19
Santa Cruz,Andrés Ibáñez,El Torno,2 DE MAYO,18,0,0,0,0,0,15,3,0,0,0,0,0,0,0,18,7,0,0,0,11
Santa Cruz,Andrés Ibáñez,El Torno,RANCHO NUEVO,11,0,0,1,0,1,9,0,0,0,0,0,0,0,0,11,0,0,0,0,11
Santa Cruz,Andrés Ibáñez,El Torno,VILLA FLORIDA,79,62,0,0,0,1,13,3,44,0,4,40,0,0,0,79,64,0,2,2,11
Santa Cruz,Andrés Ibáñez,El Torno,VILLA SAN CARLOS,82,2,0,18,0,3,58,1,14,1,0,13,0,0,0,82,40,0,5,1,36
Santa Cruz,Andrés Ibáñez,El Torno,VILLA TUMAVI,84,24,6,4,4,11,35,0,25,0,2,22,1,0,0,84,66,1,1,0,16
Santa Cruz,Andrés Ibáñez,El Torno,GUARACAL,57,19,1,0,0,0,37,0,38,0,2,35,1,0,0,57,0,0,13,5,39
Santa Cruz,Andrés Ibáñez,El Torno,LA PALMIRA,16,8,1,0,4,2,1,0,7,0,1,6,0,0,0,16,7,0,0,0,9
Santa Cruz,Andrés Ibáñez,El Torno,LAGUNITAS,7,0,0,6,0,0,1,0,2,0,1,1,0,0,0,7,0,0,4,0,3
Santa Cruz,Andrés Ibáñez,El Torno,JOROCHITO,791,745,39,2,4,0,1,0,712,4,131,572,5,0,0,791,760,1,2,3,25
Santa Cruz,Andrés Ibáñez,El Torno,LOS AMARILLOS,25,0,0,2,0,1,22,0,8,0,1,6,0,0,1,25,0,0,6,0,19
Santa Cruz,Andrés Ibáñez,El Torno,LA FORTALEZA,5,0,1,1,1,0,1,1,1,0,0,1,0,0,0,5,0,0,0,0,5
Santa Cruz,Andrés Ibáñez,El Torno,LA ELVIRA,90,66,17,0,3,0,4,0,59,0,8,49,2,0,0,90,83,1,1,0,5
Santa Cruz,Andrés Ibáñez,El Torno,EL SALAO,57,40,0,0,0,0,17,0,33,1,9,23,0,0,0,57,34,0,0,2,21
Santa Cruz,Andrés Ibáñez,El Torno,PARABANOCITO,63,63,0,0,0,0,0,0,23,0,0,23,0,0,0,63,46,0,4,0,13
Santa Cruz,Andrés Ibáñez,El Torno,TARUMA,320,282,18,1,10,2,7,0,260,4,44,212,0,0,0,320,298,0,1,1,20
Santa Cruz,Andrés Ibáñez,El Torno,SAN LUIS,422,412,7,0,1,0,2,0,351,0,75,276,0,0,0,422,393,1,0,1,27
Santa Cruz,Andrés Ibáñez,El Torno,VALLECITO TACUAREMBO,53,29,15,0,0,0,9,0,12,0,2,10,0,0,0,53,12,0,6,0,35
Santa Cruz,Andrés Ibáñez,El Torno,BETANZOS,29,0,0,0,0,0,29,0,2,0,0,2,0,0,0,29,14,0,1,0,14
Santa Cruz,Andrés Ibáñez,El Torno,LIMONCITO,740,685,52,0,0,1,1,1,659,10,78,568,3,0,0,740,686,3,1,6,44
Santa Cruz,Andrés Ibáñez,El Torno,TIQUIPAYA,429,379,34,2,4,0,9,1,315,3,42,270,0,0,0,429,383,2,2,5,37
Santa Cruz,Warnes,Warnes,WARNES,18899,17066,1421,18,304,67,17,6,15961,4816,4148,6931,60,0,6,18899,17981,30,7,94,787
Santa Cruz,Warnes,Warnes,SAN JUAN DE LAS PARCELAS,33,11,6,0,9,7,0,0,25,1,3,20,0,1,0,33,19,2,0,0,12
Santa Cruz,Warnes,Warnes,CHANE RIVERO,42,14,11,0,16,1,0,0,39,0,4,35,0,0,0,42,41,0,0,0,1
Santa Cruz,Warnes,Warnes,CLARA SAUCE,53,17,7,0,27,2,0,0,48,0,6,41,1,0,0,53,46,2,2,0,3
Santa Cruz,Warnes,Warnes,VILLA EL CARMEN,153,140,3,0,8,2,0,0,142,0,55,87,0,0,0,153,142,3,0,0,8
Santa Cruz,Warnes,Warnes,LA ESPERANZA,131,127,0,0,4,0,0,0,125,4,20,101,0,0,0,131,120,0,0,1,10
Santa Cruz,Warnes,Warnes,LA HABRA,22,4,0,0,6,12,0,0,11,0,2,9,0,0,0,22,18,1,0,0,3
Santa Cruz,Warnes,Warnes,LOS CIERVOS,67,38,0,0,23,5,1,0,57,0,7,50,0,0,0,67,55,0,2,0,10
Santa Cruz,Warnes,Warnes,LOS OLIVOS,24,0,0,0,1,1,21,1,10,0,1,9,0,0,0,24,14,0,1,0,9
Santa Cruz,Warnes,Warnes,MANCHEGO,46,13,18,0,8,7,0,0,31,0,0,31,0,0,0,46,39,0,0,0,7
Santa Cruz,Warnes,Warnes,MONTE CRISTO,62,25,0,0,28,9,0,0,41,0,22,19,0,0,0,62,49,3,0,0,10
Santa Cruz,Warnes,Warnes,PAISAJE,21,16,2,0,1,2,0,0,18,0,4,14,0,0,0,21,11,0,0,0,10
Santa Cruz,Warnes,Warnes,POTRERO LARGO,43,14,2,0,26,0,1,0,31,0,2,27,2,0,0,43,35,1,0,0,7
Santa Cruz,Warnes,Warnes,RANCHO NUEVO,36,20,4,0,11,1,0,0,14,0,0,14,0,0,0,36,30,0,1,0,5
Santa Cruz,Warnes,Warnes,SAN MARINO,37,5,15,0,6,11,0,0,17,0,3,14,0,0,0,37,15,0,0,0,22
Santa Cruz,Warnes,Warnes,TAPERA,126,104,21,0,0,1,0,0,63,0,16,47,0,0,0,126,113,0,0,0,13
Santa Cruz,Warnes,Warnes,TUROBITO,119,54,2,0,49,11,3,0,81,0,28,53,0,0,0,119,105,1,1,0,12
Santa Cruz,Warnes,Warnes,VILLA BARRIENTOS,154,82,19,0,31,20,2,0,98,0,9,87,1,0,1,154,105,1,9,1,38
Santa Cruz,Warnes,Warnes,VILLA BELEN,73,24,5,1,38,4,1,0,14,0,0,10,4,0,0,73,27,3,3,0,40
Santa Cruz,Warnes,Warnes,AZUSAQUI,124,99,2,0,11,12,0,0,105,0,22,82,1,0,0,124,119,0,0,0,5
Santa Cruz,Warnes,Warnes,EL CARMEN DE AZUSAQUI,47,40,0,0,6,1,0,0,15,0,7,8,0,0,0,47,44,0,0,0,3
Santa Cruz,Warnes,Warnes,LA HABRITA,71,22,0,0,27,22,0,0,29,0,3,26,0,0,0,71,60,0,1,0,10
Santa Cruz,Warnes,Warnes,LAS BARRERAS,610,547,45,4,13,0,0,1,466,12,138,313,3,0,0,610,560,7,0,6,37
Santa Cruz,Warnes,Warnes,LAS BARRERAS (DISPERSO),3,3,0,0,0,0,0,0,2,0,0,2,0,0,0,3,2,1,0,0,0
Santa Cruz,Warnes,Warnes,CLARA CHUCHIO,301,233,39,0,25,4,0,0,226,1,93,132,0,0,0,301,277,0,0,0,24
Santa Cruz,Warnes,Warnes,MOTACU CHUCHIO,108,67,5,0,26,9,0,1,80,0,9,71,0,0,0,108,95,1,0,1,11
Santa Cruz,Warnes,Warnes,LAS GAMAS,185,164,5,0,9,6,0,1,148,1,49,98,0,0,0,185,165,0,0,3,17
Santa Cruz,Warnes,Warnes,BUENA ESPERANZA,45,5,2,0,37,1,0,0,41,0,1,40,0,0,0,45,41,0,0,1,3
Santa Cruz,Warnes,Warnes,BATAVIA,86,19,16,0,32,19,0,0,38,1,12,25,0,0,0,86,62,3,2,0,19
Santa Cruz,Warnes,Warnes,CANDELARIA,107,50,7,0,46,3,1,0,72,0,29,43,0,0,0,107,86,4,0,0,17
Santa Cruz,Warnes,Warnes,CHIMBOTE,57,24,0,0,18,14,1,0,50,0,9,41,0,0,0,57,56,0,0,0,1
Santa Cruz,Warnes,Warnes,BARRIAL,222,139,3,0,58,22,0,0,143,4,21,118,0,0,0,222,133,4,1,3,81
Santa Cruz,Warnes,Warnes,PARAISO,46,27,7,0,6,5,0,1,25,1,4,20,0,0,0,46,32,4,2,1,7
Santa Cruz,Warnes,Warnes,LA MARINA,100,84,3,0,10,3,0,0,88,3,41,44,0,0,0,100,89,0,0,0,11
Santa Cruz,Warnes,Warnes,LA FINCA,221,165,43,0,11,2,0,0,198,2,41,153,2,0,0,221,175,2,0,0,44
Santa Cruz,Warnes,Warnes,EL COPAIBO,46,34,4,0,3,3,2,0,38,2,4,28,4,0,0,46,38,0,0,0,8
Santa Cruz,Warnes,Warnes,EL FUTURO,65,43,2,0,15,4,0,1,30,0,3,27,0,0,0,65,42,0,1,0,22
Santa Cruz,Warnes,Warnes,LA VICTORIA,2,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0,1
Santa Cruz,Warnes,Warnes,EL TAJIBO,268,232,2,0,33,1,0,0,244,5,66,171,2,0,0,268,254,0,0,0,14
Santa Cruz,Warnes,Warnes,LA REFORMA,126,78,14,1,24,2,7,0,92,0,31,58,3,0,0,126,111,0,0,0,15
Santa Cruz,Warnes,Warnes,LOS CHACOS,187,159,2,2,18,6,0,0,173,0,67,106,0,0,0,187,172,1,1,1,12
Santa Cruz,Warnes,Warnes,SANTA CECILIA,50,37,9,1,3,0,0,0,48,4,33,10,1,0,0,50,48,1,0,0,1
Santa Cruz,Warnes,Okinawa Uno,NUEVA ESPERANZA,95,28,20,0,17,17,13,0,37,1,3,31,1,0,1,95,56,3,0,0,36
Santa Cruz,Warnes,Okinawa Uno,EL CARMEN,45,32,2,0,10,1,0,0,25,0,1,24,0,0,0,45,34,0,0,3,8
Santa Cruz,Warnes,Okinawa Uno,EL RETIRO,26,8,0,0,13,5,0,0,24,1,5,18,0,0,0,26,20,0,4,0,2
Santa Cruz,Warnes,Okinawa Uno,PUERTO PEREZ,37,23,0,0,14,0,0,0,28,0,0,28,0,0,0,37,20,0,7,0,10
Santa Cruz,Warnes,Okinawa Uno,VALLE CHICO LOS LIMONES,26,19,0,0,5,2,0,0,21,0,10,11,0,0,0,26,22,1,1,0,2
Santa Cruz,Warnes,Okinawa Uno,JUNTA PAILON,25,1,18,0,0,4,2,0,13,0,0,13,0,0,0,25,13,0,1,0,11
Santa Cruz,Warnes,Okinawa Uno,LAS MERCEDES,33,24,4,0,5,0,0,0,23,0,2,21,0,0,0,33,25,0,2,0,6
Santa Cruz,Warnes,Okinawa Uno,OKINAWA 1,1241,1072,74,1,84,8,2,0,1167,18,549,594,6,0,0,1241,1199,4,2,1,35
Santa Cruz,Warnes,Okinawa Uno,PUERTO NUEVO,86,61,4,0,20,1,0,0,77,0,11,66,0,0,0,86,61,0,0,16,9
Santa Cruz,Warnes,Okinawa Uno,RANCHO CHICO,42,35,0,0,5,1,1,0,40,0,8,32,0,0,0,42,41,0,0,0,1
Santa Cruz,Warnes,Okinawa Uno,LOS ANGELES,10,8,0,0,1,0,0,1,8,0,0,8,0,0,0,10,7,0,0,0,3
Santa Cruz,Warnes,Okinawa Uno,MONTE VERDE,54,50,0,0,4,0,0,0,53,0,17,36,0,0,0,54,43,0,0,0,11
Santa Cruz,Warnes,Okinawa Uno,NUEVA AURORA,64,42,2,2,18,0,0,0,58,1,7,50,0,0,0,64,51,3,1,1,8
Santa Cruz,Warnes,Okinawa Uno,OKINAWA UNO,118,44,17,0,54,2,1,0,113,1,42,68,0,0,2,118,110,1,1,0,6
Santa Cruz,Warnes,Okinawa Uno,SAN ANTONIO,39,23,6,0,10,0,0,0,27,0,6,21,0,0,0,39,32,1,0,0,6
Santa Cruz,Warnes,Okinawa Uno,SUMUQUE,27,25,0,0,1,1,0,0,25,0,15,10,0,0,0,27,24,0,0,0,3
Santa Cruz,Warnes,Okinawa Uno,VILLA REYES,36,30,0,0,5,1,0,0,35,0,4,31,0,0,0,36,33,0,0,0,3
Santa Cruz,Warnes,Okinawa Uno,NUEVO HORIZONTE,246,200,30,9,6,1,0,0,230,3,47,179,1,0,0,246,227,0,2,2,15
Santa Cruz,Warnes,Okinawa Uno,VIRGEN DE GUADALUPE,26,25,0,0,1,0,0,0,26,1,3,22,0,0,0,26,20,0,0,0,6
Santa Cruz,Warnes,Okinawa Uno,OKINAWA 3,124,56,13,1,54,0,0,0,114,0,13,101,0,0,0,124,118,0,1,0,5
Santa Cruz,Warnes,Okinawa Uno,SAN MIGUEL,128,124,2,0,1,1,0,0,114,0,20,94,0,0,0,128,111,0,0,2,15
Santa Cruz,Warnes,Okinawa Uno,SAN MIGUEL II,32,7,0,0,22,3,0,0,26,0,10,16,0,0,0,32,28,1,0,0,3
Santa Cruz,Velasco,San Ignacio de Velasco,SAN IGNACIO DE VELASCO,4874,4678,146,8,9,23,9,1,4790,1350,635,2799,6,0,0,4874,4643,10,2,25,194
Santa Cruz,Velasco,San Ignacio de Velasco,EL PROGRESO,6,0,0,0,1,0,5,0,1,0,1,0,0,0,0,6,1,0,0,0,5
Santa Cruz,Velasco,San Ignacio de Velasco,LAGUNA SANTA ROSA,44,4,0,0,30,8,1,1,43,2,0,41,0,0,0,44,13,13,7,0,11
Santa Cruz,Velasco,San Ignacio de Velasco,SAN IGNACIO DE VELASCO (DISPERSO),14,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,14
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JUAN DE MACOÑO,31,0,0,0,6,25,0,0,25,0,0,25,0,0,0,31,15,0,5,0,11
Santa Cruz,Velasco,San Ignacio de Velasco,CARMEN DE RUIZ,131,118,1,4,2,1,1,4,128,0,7,121,0,0,0,131,90,8,12,0,21
Santa Cruz,Velasco,San Ignacio de Velasco,ARGELIA,38,32,2,0,3,0,0,1,35,0,0,35,0,0,0,38,1,2,0,28,7
Santa Cruz,Velasco,San Ignacio de Velasco,COCHABAMBITA,14,0,0,0,9,5,0,0,14,0,0,14,0,0,0,14,0,1,3,3,7
Santa Cruz,Velasco,San Ignacio de Velasco,ESPIRITU,139,122,0,0,12,1,1,3,136,0,8,128,0,0,0,139,26,40,6,1,66
Santa Cruz,Velasco,San Ignacio de Velasco,MERCEDES DE LAS MINAS,41,0,0,0,26,15,0,0,36,0,1,35,0,0,0,41,0,6,6,0,29
Santa Cruz,Velasco,San Ignacio de Velasco,PASIVIQUI,51,38,9,0,1,1,1,1,38,0,0,38,0,0,0,51,5,0,1,1,44
Santa Cruz,Velasco,San Ignacio de Velasco,16 DE AGOSTO,62,0,0,0,53,9,0,0,57,0,0,57,0,0,0,62,0,6,2,1,53
Santa Cruz,Velasco,San Ignacio de Velasco,MERCEDES SOLIZ,29,0,0,0,11,16,2,0,26,0,3,23,0,0,0,29,0,14,1,0,14
Santa Cruz,Velasco,San Ignacio de Velasco,CANDELARIA -ALTO PARAGUA,19,1,0,0,6,12,0,0,4,0,0,4,0,0,0,19,0,1,4,2,12
Santa Cruz,Velasco,San Ignacio de Velasco,CANDELARIA DE NOZA,93,87,4,0,1,1,0,0,83,0,1,82,0,0,0,93,48,1,0,7,37
Santa Cruz,Velasco,San Ignacio de Velasco,CARMENCITA,78,1,0,0,68,3,0,6,77,0,0,77,0,0,0,78,52,0,0,1,25
Santa Cruz,Velasco,San Ignacio de Velasco,COTOQUITA,16,1,0,0,12,3,0,0,10,0,0,10,0,0,0,16,1,0,0,9,6
Santa Cruz,Velasco,San Ignacio de Velasco,RECREO,53,44,5,0,3,1,0,0,52,0,1,51,0,0,0,53,42,1,2,4,4
Santa Cruz,Velasco,San Ignacio de Velasco,MARCO PORVENIR,28,21,0,0,1,2,4,0,26,0,6,20,0,0,0,28,22,3,0,0,3
Santa Cruz,Velasco,San Ignacio de Velasco,MARFIL,11,0,0,0,3,8,0,0,10,0,0,10,0,0,0,11,0,5,1,0,5
Santa Cruz,Velasco,San Ignacio de Velasco,MEDIO MONTE,45,21,0,0,18,3,0,3,39,0,1,38,0,0,0,45,11,1,0,0,33
Santa Cruz,Velasco,San Ignacio de Velasco,PISO FIRME,79,72,1,0,0,5,1,0,71,1,1,69,0,0,0,79,45,11,0,0,23
Santa Cruz,Velasco,San Ignacio de Velasco,PROVIDENCIA -ALTO PARAGUA,33,0,0,0,4,29,0,0,32,0,0,32,0,0,0,33,0,4,13,0,16
Santa Cruz,Velasco,San Ignacio de Velasco,SAN ANTONIO,149,0,24,0,105,11,7,2,131,2,0,129,0,0,0,149,117,2,0,0,30
Santa Cruz,Velasco,San Ignacio de Velasco,SAN MIGUELITO DE LA FRONTERA,16,0,0,0,14,1,1,0,14,0,0,14,0,0,0,16,5,0,0,0,11
Santa Cruz,Velasco,San Ignacio de Velasco,SAN BARTOLO DE LA FRONTERA,97,0,0,0,55,27,2,13,89,0,1,88,0,0,0,97,47,5,3,1,41
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JOSEMA,51,1,0,0,47,3,0,0,49,0,2,47,0,0,0,51,29,1,3,9,9
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JUAN BAUTISTA,38,0,0,0,31,6,1,0,36,2,0,34,0,0,0,38,0,3,2,0,33
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JUAN DE TANOMOÑA,24,0,0,0,6,17,0,1,19,0,0,19,0,0,0,24,0,0,1,0,23
Santa Cruz,Velasco,San Ignacio de Velasco,SAN LORENCITO DE LA FRONTERA,40,0,0,0,25,15,0,0,40,0,0,40,0,0,0,40,0,8,0,0,32
Santa Cruz,Velasco,San Ignacio de Velasco,SAN LUCAS,29,0,0,0,29,0,0,0,26,0,0,26,0,0,0,29,0,6,0,14,9
Santa Cruz,Velasco,San Ignacio de Velasco,SAN LUISITO,81,54,7,0,5,6,0,9,72,1,0,71,0,0,0,81,2,6,4,0,69
Santa Cruz,Velasco,San Ignacio de Velasco,SAN NICOLAS DE CERRITO,36,0,1,0,13,22,0,0,34,0,0,34,0,0,0,36,2,9,0,0,25
Santa Cruz,Velasco,San Ignacio de Velasco,SAN PABLO,16,0,0,0,16,0,0,0,10,0,0,10,0,0,0,16,0,0,0,0,16
Santa Cruz,Velasco,San Ignacio de Velasco,SAN PEDRO ALTA VISTA,28,0,1,0,11,13,3,0,27,2,2,23,0,0,0,28,20,1,0,0,7
Santa Cruz,Velasco,San Ignacio de Velasco,SANTA TERESA DEL PATUJU,20,0,0,0,4,16,0,0,16,0,0,16,0,0,0,20,0,5,3,0,12
Santa Cruz,Velasco,San Ignacio de Velasco,SAN PEDRO DE LA FRONTERA,24,0,0,0,2,22,0,0,22,0,0,22,0,0,0,24,10,7,4,0,3
Santa Cruz,Velasco,San Ignacio de Velasco,SAN RAFAELITO DE SUTUNIQUIÑA,101,76,14,0,0,11,0,0,81,1,1,79,0,0,0,101,47,1,0,0,53
Santa Cruz,Velasco,San Ignacio de Velasco,CONSUELO,28,0,0,0,21,0,1,6,28,0,2,26,0,0,0,28,0,3,5,0,20
Santa Cruz,Velasco,San Ignacio de Velasco,SAN SIMON ALTO PARAGUA,56,1,0,1,18,34,2,0,49,0,7,42,0,0,0,56,0,15,12,0,29
Santa Cruz,Velasco,San Ignacio de Velasco,SANTA MARTHA,19,0,0,0,11,8,0,0,18,0,0,18,0,0,0,19,0,0,1,1,17
Santa Cruz,Velasco,San Ignacio de Velasco,SANTA ANITA DE LA FRONTERA,57,2,0,0,53,2,0,0,53,0,2,51,0,0,0,57,1,10,4,0,42
Santa Cruz,Velasco,San Ignacio de Velasco,SANTA ROSA,8,5,0,0,0,3,0,0,8,0,0,8,0,0,0,8,8,0,0,0,0
Santa Cruz,Velasco,San Ignacio de Velasco,ASCENCION DEL CARMEN DE RUIZ,15,0,0,0,15,0,0,0,14,0,0,14,0,0,0,15,5,1,0,0,9
Santa Cruz,Velasco,San Ignacio de Velasco,SANTA ROSITA DEL CARMEN RUIZ,27,0,0,0,27,0,0,0,26,0,0,26,0,0,0,27,2,6,1,0,18
Santa Cruz,Velasco,San Ignacio de Velasco,SANTA TERESA,70,1,0,1,61,1,2,4,66,0,1,65,0,0,0,70,28,2,1,34,5
Santa Cruz,Velasco,San Ignacio de Velasco,SAÑONAMA,47,39,1,0,5,2,0,0,39,0,0,39,0,0,0,47,29,0,0,0,18
Santa Cruz,Velasco,San Ignacio de Velasco,TOTAICITO,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,9,2,1,0,2,4
Santa Cruz,Velasco,San Ignacio de Velasco,PORVENIR,76,0,0,0,15,60,1,0,72,2,1,69,0,0,0,76,1,72,0,0,3
Santa Cruz,Velasco,San Ignacio de Velasco,SAN ANTONIO DE LA ENCONADA,14,0,0,0,13,1,0,0,13,0,1,12,0,0,0,14,2,0,1,0,11
Santa Cruz,Velasco,San Ignacio de Velasco,SAN ANTONIO DE PURUBI,22,0,0,0,16,6,0,0,14,0,5,9,0,0,0,22,0,3,8,1,10
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JAVIERITO,183,156,23,0,4,0,0,0,172,1,3,168,0,0,0,183,114,0,3,0,66
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JUANCITO,50,0,37,2,8,2,0,1,46,0,1,45,0,0,0,50,29,0,0,0,21
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JOAQUIN,23,1,0,0,18,4,0,0,17,0,0,17,0,0,0,23,0,1,6,1,15
Santa Cruz,Velasco,San Ignacio de Velasco,ASCENCION DE MACOÑO,16,0,0,0,12,4,0,0,13,0,0,13,0,0,0,16,0,2,0,0,14
Santa Cruz,Velasco,San Ignacio de Velasco,BUENA HORA,19,0,0,0,13,6,0,0,18,0,0,18,0,0,0,19,0,5,2,0,12
Santa Cruz,Velasco,San Ignacio de Velasco,SAN NICOLAS DEL CERRITO,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Santa Cruz,Velasco,San Ignacio de Velasco,SAN JUAQUIN DE LA PAZ,23,0,0,0,1,18,2,2,15,0,0,15,0,0,0,23,0,3,0,1,19
Santa Cruz,Velasco,San Ignacio de Velasco,SANTA CATALINA,12,10,0,0,0,2,0,0,11,0,0,11,0,0,0,12,8,0,0,0,4
Santa Cruz,Velasco,San Ignacio de Velasco,LAS CHACRAS,6,0,0,3,1,1,0,1,5,0,0,5,0,0,0,6,0,4,0,0,2
Santa Cruz,Velasco,San Ignacio de Velasco,MERCEDITA DE LA FRONTERA,11,0,0,0,0,10,0,1,11,0,0,11,0,0,0,11,0,2,4,0,5
Santa Cruz,Velasco,San Ignacio de Velasco,RIO JORDAN,6,0,0,0,5,1,0,0,6,0,0,6,0,0,0,6,0,5,1,0,0
Santa Cruz,Velasco,San Ignacio de Velasco,AGROECOLOGICA MONTERO,22,0,0,0,1,19,2,0,2,0,1,1,0,0,0,22,0,0,0,0,22
Santa Cruz,Velasco,San Ignacio de Velasco,BELLA VISTA,10,0,0,0,4,6,0,0,9,0,1,8,0,0,0,10,0,1,0,3,6
Santa Cruz,Velasco,San Ignacio de Velasco,BOLIVAR PAPAYO,37,0,0,0,37,0,0,0,32,0,0,32,0,0,0,37,24,0,0,0,13
Santa Cruz,Velasco,San Ignacio de Velasco,CARMENCITA DEL ALTO PARAGUA,24,0,0,0,21,3,0,0,23,0,0,23,0,0,0,24,0,1,14,2,7
Santa Cruz,Velasco,San Ignacio de Velasco,CHIRIMOYAS,107,40,48,0,17,2,0,0,67,0,3,64,0,0,0,107,0,6,10,1,90
Santa Cruz,Velasco,San Ignacio de Velasco,ESPERANCITA DE LA FRONTERA,14,0,0,0,2,12,0,0,14,0,4,10,0,0,0,14,0,0,1,0,13
Santa Cruz,Velasco,San Ignacio de Velasco,FATIMA PARAISO,24,2,0,0,14,8,0,0,20,0,1,19,0,0,0,24,0,7,0,15,2
Santa Cruz,Velasco,San Ignacio de Velasco,FLORIDA,41,1,16,0,24,0,0,0,40,0,0,40,0,0,0,41,16,23,2,0,0
Santa Cruz,Velasco,San Ignacio de Velasco,LA ROCA,14,0,0,3,11,0,0,0,14,1,6,7,0,0,0,14,1,10,3,0,0
Santa Cruz,Velasco,San Ignacio de Velasco,MARIA ASUNTA,23,0,0,0,22,1,0,0,11,0,0,11,0,0,0,23,0,1,1,0,21
Santa Cruz,Velasco,San Ignacio de Velasco,MONTE ALTO,11,0,0,0,0,3,1,7,1,0,0,1,0,0,0,11,0,0,0,0,11
