departamento,Provincia,Municipio,ciudad_comunidad,techo_teja
Santa Cruz,Ichilo,San Carlos,SUJAL,35
Santa Cruz,Ichilo,San Carlos,VILLA IMPERIAL,0
Santa Cruz,Ichilo,San Carlos,AGUAS BONITAS,0
Santa Cruz,Ichilo,San Carlos,BOLIVAR,1
Santa Cruz,Ichilo,San Carlos,COLQUIRI,2
Santa Cruz,Ichilo,San Carlos,LOS MAJOS,2
Santa Cruz,Ichilo,San Carlos,MATARACU,2
Santa Cruz,Ichilo,San Carlos,ORIENTE CHICHAS,2
Santa Cruz,Ichilo,San Carlos,TACUARITA,2
Santa Cruz,Ichilo,San Carlos,SANTA FE DE YAPACANI,459
Santa Cruz,Ichilo,San Carlos,VILLA ROSARIO,12
Santa Cruz,Ichilo,San Carlos,PIQUIRI,16
Santa Cruz,Ichilo,San Carlos,LA FORTUNA,3
Santa Cruz,Ichilo,San Carlos,LA TERCERA,10
Santa Cruz,Ichilo,San Carlos,VILLA FATIMA,1
Santa Cruz,Ichilo,San Carlos,25 DE SEPTIEMBRE,3
Santa Cruz,Ichilo,San Carlos,CENTRO DE REHABILITACION,3
Santa Cruz,Ichilo,San Carlos,NUEVO ORIENTE,0
Santa Cruz,Ichilo,San Carlos,MADRE NEGRA,2
Santa Cruz,Ichilo,San Carlos,SAN CARLOS,545
Santa Cruz,Ichilo,San Carlos,SUB LA UNION,4
Santa Cruz,Ichilo,San Carlos,SURUTU,0
Santa Cruz,Ichilo,San Carlos,VILLA COTOCA LA QUINTA,0
Santa Cruz,Ichilo,San Carlos,LA CUARTA VILLA FLORIDA,3
Santa Cruz,Ichilo,Yapacaní,1º DE MAYO -COOPERATIVA,0
Santa Cruz,Ichilo,Yapacaní,CHALLAVITO,1
Santa Cruz,Ichilo,Yapacaní,PUERTO PALLAR,0
Santa Cruz,Ichilo,Yapacaní,CHOROLQUE,5
Santa Cruz,Ichilo,Yapacaní,NUEVO HORIZONTE,28
Santa Cruz,Ichilo,Yapacaní,PUERTO CHORE,16
Santa Cruz,Ichilo,Yapacaní,SAN GERMAN,154
Santa Cruz,Ichilo,Yapacaní,SAN GERMAN (DISPERSO),29
Santa Cruz,Ichilo,Yapacaní,3 DE OCTUBRE,0
Santa Cruz,Ichilo,Yapacaní,NUEVO AMANECER,0
Santa Cruz,Ichilo,Yapacaní,JOSE MARIA LINARES -COOPERATIVA,0
Santa Cruz,Ichilo,Yapacaní,SAN JUAN,0
Santa Cruz,Ichilo,Yapacaní,LUNA NUEVA,3
Santa Cruz,Ichilo,Yapacaní,NARANJAL,9
Santa Cruz,Ichilo,Yapacaní,SAN JUAN CAMPO VIBORA,39
Santa Cruz,Ichilo,Yapacaní,24 DE SEPTIEMBRE,0
Santa Cruz,Ichilo,Yapacaní,9 DE OCTUBRE,0
Santa Cruz,Ichilo,Yapacaní,10 DE NOVIEMBRE,2
Santa Cruz,Ichilo,Yapacaní,AYACUCHITO,9
Santa Cruz,Ichilo,Yapacaní,18 DE NOVIEMBRE,12
Santa Cruz,Ichilo,Yapacaní,LA VICTORIA,0
Santa Cruz,Ichilo,Yapacaní,3 DE SEPTIEMBRE,0
Santa Cruz,Ichilo,Yapacaní,CASCABEL,10
Santa Cruz,Ichilo,Yapacaní,MARAS,0
Santa Cruz,Ichilo,Yapacaní,ALTA VISTA,2
Santa Cruz,Ichilo,Yapacaní,NUEVA JERUSALEN,0
Santa Cruz,Ichilo,Yapacaní,SINSICATO BIBOSI,0
Santa Cruz,Ichilo,Yapacaní,TAWANTINSUYO,0
Santa Cruz,Ichilo,Yapacaní,NORTE LITORAL,0
Santa Cruz,Ichilo,Yapacaní,UNION CONDOR,0
Santa Cruz,Ichilo,Yapacaní,SAN SEBASTIAN,1
Santa Cruz,Ichilo,Yapacaní,SANTA BARBARA,0
Santa Cruz,Ichilo,Yapacaní,DAMASCO,0
Santa Cruz,Ichilo,Yapacaní,CERRO VERDE,0
Santa Cruz,Ichilo,Yapacaní,MOILER 27,4
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA VILLA HUACARETA,0
Santa Cruz,Ichilo,Yapacaní,LAGUNILLAS,0
Santa Cruz,Ichilo,Yapacaní,KOLLASUYO,0
Santa Cruz,Ichilo,Yapacaní,LITORAL,3
Santa Cruz,Ichilo,Yapacaní,LOS POZOS,1
Santa Cruz,Ichilo,Yapacaní,LOS YUQUIS,7
Santa Cruz,Ichilo,Yapacaní,EL CONDOR,9
Santa Cruz,Ichilo,Yapacaní,MARAL,0
Santa Cruz,Ichilo,Yapacaní,SAN JORGE,1
Santa Cruz,Ichilo,Yapacaní,VILLA ABANICO,3
Santa Cruz,Ichilo,Yapacaní,MAJUSAL,3
Santa Cruz,Ichilo,Yapacaní,PLATANAL,0
Santa Cruz,Ichilo,Yapacaní,VILLA EL PALMAR,50
Santa Cruz,Ichilo,Yapacaní,EL PALMAR,27
Santa Cruz,Ichilo,Yapacaní,ABANICO YAPACANI 2,0
Santa Cruz,Ichilo,Yapacaní,YAPACANI,1597
Santa Cruz,Ichilo,Yapacaní,SAN ISIDRO,16
Santa Cruz,Ichilo,Yapacaní,YAPACANI (DISPERSO),25
Santa Cruz,Ichilo,Yapacaní,SAN RAFAEL,5
Santa Cruz,Ichilo,Yapacaní,MONICA,0
Santa Cruz,Ichilo,Yapacaní,URKUPIÑA,0
Santa Cruz,Ichilo,Yapacaní,VALLE HERMOSO,3
Santa Cruz,Ichilo,Yapacaní,PORVENIR,0
Santa Cruz,Ichilo,Yapacaní,VIÑA DEL MAR -COOPERATIVA,2
Santa Cruz,Ichilo,Yapacaní,PALMAR DEL NORTE,5
Santa Cruz,Ichilo,Yapacaní,AVAROA MOILE,4
Santa Cruz,Ichilo,Yapacaní,15 DE AGOSTO,5
Santa Cruz,Ichilo,Yapacaní,ABANICO 3,1
Santa Cruz,Ichilo,Yapacaní,BARRIENTOS,2
Santa Cruz,Ichilo,Yapacaní,PUERTO AVAROA,37
Santa Cruz,Ichilo,Yapacaní,COMANDITO,0
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA 15 DE AGOSTO,3
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA EL CHORE,2
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA JOSE MARIA LINARES,0
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA SANTA FE,4
Santa Cruz,Ichilo,Yapacaní,KILOMETRO 45,0
Santa Cruz,Ichilo,Yapacaní,LA CUMBRE,0
Santa Cruz,Ichilo,Yapacaní,LA ELE,5
Santa Cruz,Ichilo,Yapacaní,LOS TAJIBOS,0
Santa Cruz,Ichilo,Yapacaní,NUEVO PARAISO,1
Santa Cruz,Ichilo,Yapacaní,PUERTO GRETHER,3
Santa Cruz,Ichilo,Yapacaní,ARROYO NEGRO,0
Santa Cruz,Ichilo,Yapacaní,MONTE RICO,0
Santa Cruz,Ichilo,Yapacaní,PATUJUSAL 1,0
Santa Cruz,Ichilo,Yapacaní,VILLA BOLIVAR,23
Santa Cruz,Ichilo,Yapacaní,ZAMORA,16
Santa Cruz,Ichilo,Yapacaní,VILLA CHORE,51
Santa Cruz,Ichilo,Yapacaní,TOTAI,0
Santa Cruz,Ichilo,Yapacaní,PONDEROSA,0
Santa Cruz,Ichilo,Yapacaní,TAPACARE,0
Santa Cruz,Ichilo,Yapacaní,SANTA ANA,0
Santa Cruz,Ichilo,Yapacaní,MONTE SINAI,0
Santa Cruz,Ichilo,Yapacaní,MONTE VERDE,0
Santa Cruz,Ichilo,Yapacaní,KILOMETRO 21 AVANICO,1
Santa Cruz,Ichilo,Yapacaní,VILLA ESPERANZA,0
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA ALIANZA NORTE,0
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA PAMPA VERDE,0
Santa Cruz,Ichilo,Yapacaní,LOMA ALTA,0
Santa Cruz,Ichilo,Yapacaní,MUTUN,0
Santa Cruz,Ichilo,Yapacaní,UNION NORTE,4
Santa Cruz,Ichilo,Yapacaní,18 DE JUNIO,0
Santa Cruz,Ichilo,Yapacaní,TOPATER,0
Santa Cruz,Ichilo,Yapacaní,14 DE SEPTIEMBRE,0
Santa Cruz,Ichilo,Yapacaní,26 DE ABRIL,0
Santa Cruz,Ichilo,Yapacaní,NUEVA GENERACION,1
Santa Cruz,Ichilo,Yapacaní,12 DE MARZO,0
Santa Cruz,Ichilo,Yapacaní,EL PELIGRO,0
Santa Cruz,Ichilo,Yapacaní,EL CARMEN,0
Santa Cruz,Ichilo,Yapacaní,CORTE HONGO,0
Santa Cruz,Ichilo,Yapacaní,SAMO,0
Santa Cruz,Ichilo,Yapacaní,NUEVA BETHEL,1
Santa Cruz,Ichilo,Yapacaní,ISLAS DEL ORIENTE,0
Santa Cruz,Ichilo,Yapacaní,ASOCIACION ARAPI,0
Santa Cruz,Ichilo,Yapacaní,20 DE JULIO,0
Santa Cruz,Ichilo,Yapacaní,LOS JICHIS,0
Santa Cruz,Ichilo,Yapacaní,LIBERTAD,0
Santa Cruz,Ichilo,Yapacaní,2 DE SEPTIEMBRE,0
Santa Cruz,Ichilo,Yapacaní,20 DE AGOSTO,0
Santa Cruz,Ichilo,Yapacaní,27 DE MAYO,0
Santa Cruz,Ichilo,Yapacaní,SANTA CRUZ,1
Santa Cruz,Ichilo,Yapacaní,IBABO,0
Santa Cruz,Ichilo,Yapacaní,4 DE JULIO,0
Santa Cruz,Ichilo,Yapacaní,ESCALON,0
Santa Cruz,Ichilo,Yapacaní,2 DE JULIO,0
Santa Cruz,Ichilo,Yapacaní,ESTANQUES,5
Santa Cruz,Ichilo,Yapacaní,JUAN LECHIN,0
Santa Cruz,Ichilo,Yapacaní,CARMEN A,0
Santa Cruz,Ichilo,Yapacaní,31 DE OCTUBRE,2
Santa Cruz,Ichilo,Yapacaní,LOS BANANEROS,0
Santa Cruz,Ichilo,Yapacaní,INDOAMERICA,4
Santa Cruz,Ichilo,Yapacaní,COOPERATIVA COPACABANA,0
Santa Cruz,Ichilo,Yapacaní,ARBOLEDA,1
Santa Cruz,Ichilo,Yapacaní,AGRICOLA YAPACANI,0
Santa Cruz,Ichilo,Yapacaní,27 DE NOVIEMBRE,3
Santa Cruz,Ichilo,Yapacaní,ESPUMA,0
Santa Cruz,Ichilo,Yapacaní,ORIENTE DEL MAR,0
Santa Cruz,Ichilo,Yapacaní,2 DE AGOSTO,0
Santa Cruz,Ichilo,Yapacaní,12 DE MAYO,0
Santa Cruz,Ichilo,Yapacaní,25 DE MAYO,0
Santa Cruz,Ichilo,Yapacaní,PATUJUSAL,2
Santa Cruz,Ichilo,Yapacaní,DOS DE ENERO,0
Santa Cruz,Ichilo,Yapacaní,LA COLMENA,0
Santa Cruz,Ichilo,Yapacaní,LOS OLIVOS,0
Santa Cruz,Ichilo,Yapacaní,VILLA ROSARIO KM 45,7
Santa Cruz,Ichilo,Yapacaní,TACUARAL,0
Santa Cruz,Ichilo,Yapacaní,MOILER UNO,1
Santa Cruz,Ichilo,Yapacaní,TRES CRUCES,1
Santa Cruz,Ichilo,Yapacaní,LA ALTURA,1
Santa Cruz,Ichilo,Yapacaní,VILLA UNION,1
Santa Cruz,Ichilo,San Juan de Yapacaní,AYACUCHO EL CARMEN,33
Santa Cruz,Ichilo,San Juan de Yapacaní,CHAPACO,0
Santa Cruz,Ichilo,San Juan de Yapacaní,LA ENCONADA,56
Santa Cruz,Ichilo,San Juan de Yapacaní,LAS MERCEDES YESQUERO,0
Santa Cruz,Ichilo,San Juan de Yapacaní,RAUL MENACHO,1
Santa Cruz,Ichilo,San Juan de Yapacaní,SAN PEDRO SIRARI,1
Santa Cruz,Ichilo,San Juan de Yapacaní,VILLA NUEVA,2
Santa Cruz,Ichilo,San Juan de Yapacaní,GUADALQUIVIR,12
Santa Cruz,Ichilo,San Juan de Yapacaní,LOS ANDES,5
Santa Cruz,Ichilo,San Juan de Yapacaní,PUNTA RIELES,5
Santa Cruz,Ichilo,San Juan de Yapacaní,MARIA AUXILIADORA,2
Santa Cruz,Ichilo,San Juan de Yapacaní,SAN JUAN DE YAPACANI,392
Santa Cruz,Ichilo,San Juan de Yapacaní,HUGO MOLINA,5
Santa Cruz,Ichilo,San Juan de Yapacaní,NOR CHICHAS,0
Santa Cruz,Ichilo,San Juan de Yapacaní,SAN MARTIN,5
Santa Cruz,Ichilo,San Juan de Yapacaní,COOPERATIVA 1RO DE MAYO,1
Santa Cruz,Chiquitos,San José de Chiquitos,CANDELARIA,7
Santa Cruz,Chiquitos,San José de Chiquitos,DOLORES,9
Santa Cruz,Chiquitos,San José de Chiquitos,LA ESPERANZA,0
Santa Cruz,Chiquitos,San José de Chiquitos,LA FORTUNA,3
Santa Cruz,Chiquitos,San José de Chiquitos,NUEVO HORIZONTE,1
Santa Cruz,Chiquitos,San José de Chiquitos,PIOCOCA,10
Santa Cruz,Chiquitos,San José de Chiquitos,PORTONCITO,12
Santa Cruz,Chiquitos,San José de Chiquitos,POZO DEL CURA,9
Santa Cruz,Chiquitos,San José de Chiquitos,QUITUQUIÑA,9
Santa Cruz,Chiquitos,San José de Chiquitos,SAN AGUSTIN,0
Santa Cruz,Chiquitos,San José de Chiquitos,SAN ANTONIO,4
Santa Cruz,Chiquitos,San José de Chiquitos,SAN JOSE,16
Santa Cruz,Chiquitos,San José de Chiquitos,MUSURUQUI,1
Santa Cruz,Chiquitos,San José de Chiquitos,QUIMOME,62
Santa Cruz,Chiquitos,San José de Chiquitos,NUEVA ITALIA,0
Santa Cruz,Chiquitos,San José de Chiquitos,SAN JOSE DE CHIQUITOS,2073
Santa Cruz,Chiquitos,San José de Chiquitos,TAPERITA,0
Santa Cruz,Chiquitos,San José de Chiquitos,SAN JUAN DEL NORTE,1
Santa Cruz,Chiquitos,San José de Chiquitos,VALLE VERDE,23
Santa Cruz,Chiquitos,San José de Chiquitos,PORORÓ,25
Santa Cruz,Chiquitos,San José de Chiquitos,SAN CEFERINO,0
Santa Cruz,Chiquitos,San José de Chiquitos,MENONITA NUEVO MEXICO,16
Santa Cruz,Chiquitos,San José de Chiquitos,CRUZ BLANCA,17
Santa Cruz,Chiquitos,San José de Chiquitos,BERLIN,17
Santa Cruz,Chiquitos,San José de Chiquitos,LA HONDA,22
Santa Cruz,Chiquitos,San José de Chiquitos,MENONITA VALLE HERMOSO,0
Santa Cruz,Chiquitos,San José de Chiquitos,NUEVA ESPERANZA,5
Santa Cruz,Chiquitos,San José de Chiquitos,IPIAS,31
Santa Cruz,Chiquitos,San José de Chiquitos,LA FORTUNA 2,3
Santa Cruz,Chiquitos,San José de Chiquitos,LOSIROS,14
Santa Cruz,Chiquitos,San José de Chiquitos,PRIMAVERA,21
Santa Cruz,Chiquitos,San José de Chiquitos,RAMADA,8
Santa Cruz,Chiquitos,San José de Chiquitos,2 DE AGOSTO,0
Santa Cruz,Chiquitos,San José de Chiquitos,GRAN IMPERIO,0
Santa Cruz,Chiquitos,San José de Chiquitos,EL PROGRESO,0
Santa Cruz,Chiquitos,San José de Chiquitos,LA PONDEROSA,0
Santa Cruz,Chiquitos,San José de Chiquitos,SAVINAL,0
Santa Cruz,Chiquitos,San José de Chiquitos,8 DE DICIEMBRE,8
Santa Cruz,Chiquitos,San José de Chiquitos,8 DE JULIO,0
Santa Cruz,Chiquitos,San José de Chiquitos,CRISTO REY,0
Santa Cruz,Chiquitos,San José de Chiquitos,LAS MINAS DON MARIO,0
Santa Cruz,Chiquitos,San José de Chiquitos,LOS TAJIBOS,0
Santa Cruz,Chiquitos,San José de Chiquitos,NUEVA FUTURO,0
Santa Cruz,Chiquitos,San José de Chiquitos,PIONERO CHIQUITANO,2
Santa Cruz,Chiquitos,San José de Chiquitos,PROPIEDAD LOS ROBLES,0
Santa Cruz,Chiquitos,San José de Chiquitos,SAN VICENTE,1
Santa Cruz,Chiquitos,San José de Chiquitos,VILLA NUEVA,6
Santa Cruz,Chiquitos,San José de Chiquitos,LA CURVA,0
Santa Cruz,Chiquitos,San José de Chiquitos,FATIMA,0
Santa Cruz,Chiquitos,San José de Chiquitos,ESTANCIA ALAMEDA,1
Santa Cruz,Chiquitos,San José de Chiquitos,ESTANCIA CALIFORNIA,0
Santa Cruz,Chiquitos,San José de Chiquitos,ESTANCIA SAN MARTIN,2
Santa Cruz,Chiquitos,San José de Chiquitos,PAPA GALLO,1
Santa Cruz,Chiquitos,San José de Chiquitos,SAN MAURO,0
Santa Cruz,Chiquitos,San José de Chiquitos,SAN ROQUE,0
Santa Cruz,Chiquitos,San José de Chiquitos,CARUPAU,0
Santa Cruz,Chiquitos,San José de Chiquitos,MANANTIAL,0
Santa Cruz,Chiquitos,San José de Chiquitos,LAGUNILLA,0
Santa Cruz,Chiquitos,San José de Chiquitos,30 DE AGOSTO CHE GUEVARA,0
Santa Cruz,Chiquitos,San José de Chiquitos,SAN JUAN,0
Santa Cruz,Chiquitos,San José de Chiquitos,NATIVIDAD,2
Santa Cruz,Chiquitos,San José de Chiquitos,24 DE JUNIO,0
Santa Cruz,Chiquitos,San José de Chiquitos,EL BAJIO,2
Santa Cruz,Chiquitos,San José de Chiquitos,SANTA MARIA,0
Santa Cruz,Chiquitos,San José de Chiquitos,SOCORI,4
Santa Cruz,Chiquitos,San José de Chiquitos,12 DE ABRIL,4
Santa Cruz,Chiquitos,San José de Chiquitos,MENONITA CALIFORNIA,1
Santa Cruz,Chiquitos,San José de Chiquitos,EL TINTO,8
Santa Cruz,Chiquitos,San José de Chiquitos,SUMAQ BUENA AVENTURA,2
Santa Cruz,Chiquitos,San José de Chiquitos,SANTA MARTHA,97
Santa Cruz,Chiquitos,San José de Chiquitos,SAN MIGUEL,0
Santa Cruz,Chiquitos,San José de Chiquitos,NUEVA JERUSALEN,0
Santa Cruz,Chiquitos,San José de Chiquitos,SANTA TERESITA,2
Santa Cruz,Chiquitos,San José de Chiquitos,ENTRE RIOS,18
Santa Cruz,Chiquitos,San José de Chiquitos,SAN JUAN DE CHIQUITOS,13
Santa Cruz,Chiquitos,San José de Chiquitos,SAN JUAN DE TAPERAS,113
Santa Cruz,Chiquitos,San José de Chiquitos,BUENA VISTA,81
Santa Cruz,Chiquitos,San José de Chiquitos,SAN JOSE,5
Santa Cruz,Chiquitos,Pailón,SANTA CLARA,6
Santa Cruz,Chiquitos,Pailón,29 DE MARZO,0
Santa Cruz,Chiquitos,Pailón,25 DE MAYO,54
Santa Cruz,Chiquitos,Pailón,LA ESPERANZA,4
Santa Cruz,Chiquitos,Pailón,POZA VERDE,7
Santa Cruz,Chiquitos,Pailón,ROSAL 1,3
Santa Cruz,Chiquitos,Pailón,ROSAL CENTRO,27
Santa Cruz,Chiquitos,Pailón,ROSAL CENTRO 2,43
Santa Cruz,Chiquitos,Pailón,SINAI,88
Santa Cruz,Chiquitos,Pailón,PAILON,1625
Santa Cruz,Chiquitos,Pailón,PUERTO IBAÑEZ,74
Santa Cruz,Chiquitos,Pailón,VALLE HERMOSO,22
Santa Cruz,Chiquitos,Pailón,VALLE NUEVO,0
Santa Cruz,Chiquitos,Pailón,IBNIAS,1
Santa Cruz,Chiquitos,Pailón,VILLA NUEVA,15
Santa Cruz,Chiquitos,Pailón,BERTHAL,7
Santa Cruz,Chiquitos,Pailón,CALIFORNIA,1
Santa Cruz,Chiquitos,Pailón,CUPESI,12
Santa Cruz,Chiquitos,Pailón,FRESNILLO,5
Santa Cruz,Chiquitos,Pailón,HOHENAU,2
Santa Cruz,Chiquitos,Pailón,LA MILAGROSA,0
Santa Cruz,Chiquitos,Pailón,MANITOBA,0
Santa Cruz,Chiquitos,Pailón,2 DE SEPTIEMBRE,0
Santa Cruz,Chiquitos,Pailón,ORIENTE,1
Santa Cruz,Chiquitos,Pailón,EL TRIUNFO,2
Santa Cruz,Chiquitos,Pailón,GUIDAI CHAY,1
Santa Cruz,Chiquitos,Pailón,MOTACUSITO,3
Santa Cruz,Chiquitos,Pailón,POZO DEL TIGRE,59
Santa Cruz,Chiquitos,Pailón,PUESTO PAZ,1
Santa Cruz,Chiquitos,Pailón,TRES CRUCES,8
Santa Cruz,Chiquitos,Pailón,TRES CRUCES,67
Santa Cruz,Chiquitos,Pailón,TUNAS NUEVO,20
Santa Cruz,Chiquitos,Pailón,1 DE MAYO,0
Santa Cruz,Chiquitos,Pailón,10 DE ENERO,0
Santa Cruz,Chiquitos,Pailón,14 DE NOVIEMBRE,0
Santa Cruz,Chiquitos,Pailón,8 DE ABRIL,0
Santa Cruz,Chiquitos,Pailón,CAMPESINA 30 DE AGOSTO,0
Santa Cruz,Chiquitos,Pailón,CAMPESINA CHOROQUETAL,0
Santa Cruz,Chiquitos,Pailón,CAMPESINA LAS VEGAS,0
Santa Cruz,Chiquitos,Pailón,CAMPESINA VIRGEN DE FATIMA,0
Santa Cruz,Chiquitos,Pailón,GUAYACAN,1
Santa Cruz,Chiquitos,Pailón,4 DE OCTUBRE,0
Santa Cruz,Chiquitos,Pailón,LA VERDAD,0
Santa Cruz,Chiquitos,Pailón,31 DE MARZO,0
Santa Cruz,Chiquitos,Pailón,CAÑADA LARGA,62
Santa Cruz,Chiquitos,Pailón,EL CERRO,9
Santa Cruz,Chiquitos,Pailón,TINTO DEL ESTE - MENONITA,12
Santa Cruz,Chiquitos,Pailón,TUNAS,0
Santa Cruz,Chiquitos,Pailón,TUNAS NORTE,0
Santa Cruz,Chiquitos,Pailón,WALDHEIM - MENONITA,1
Santa Cruz,Chiquitos,Pailón,NEW LAND,0
Santa Cruz,Chiquitos,Pailón,EL ARENAL,0
Santa Cruz,Chiquitos,Pailón,NUEVA BELEN,73
Santa Cruz,Chiquitos,Pailón,MENONITA LAS PIEDRAS II,1
Santa Cruz,Chiquitos,Pailón,BELIZE,1
Santa Cruz,Chiquitos,Roboré,CHOCHIS,201
Santa Cruz,Chiquitos,Roboré,PENIEL,9
Santa Cruz,Chiquitos,Roboré,CUPESI,7
Santa Cruz,Chiquitos,Roboré,EL JORDAN,0
Santa Cruz,Chiquitos,Roboré,EL SALVADOR,0
Santa Cruz,Chiquitos,Roboré,EL PORTON,8
Santa Cruz,Chiquitos,Roboré,LIMONCITO,31
Santa Cruz,Chiquitos,Roboré,LOS SOTOS,22
Santa Cruz,Chiquitos,Roboré,MOTACUCITO,6
Santa Cruz,Chiquitos,Roboré,TOBITE,2
Santa Cruz,Chiquitos,Roboré,TIE UÑA,0
Santa Cruz,Chiquitos,Roboré,ROBORE,2000
Santa Cruz,Chiquitos,Roboré,SAN ISIDRO,3
Santa Cruz,Chiquitos,Roboré,SAN MANUEL,16
Santa Cruz,Chiquitos,Roboré,SAN PEDRO,22
Santa Cruz,Chiquitos,Roboré,AGUAS NEGRAS,28
Santa Cruz,Chiquitos,Roboré,URUCU,10
Santa Cruz,Chiquitos,Roboré,SANTA ROSA DE TUCABACA,1
Santa Cruz,Chiquitos,Roboré,04 DE NOVIEMBRE,6
Santa Cruz,Chiquitos,Roboré,LAS HEBRAS,2
Santa Cruz,Chiquitos,Roboré,AGUAS CALIENTES,22
Santa Cruz,Chiquitos,Roboré,NARANJOS,15
Santa Cruz,Chiquitos,Roboré,QUITUNIQUIÑA,0
Santa Cruz,Chiquitos,Roboré,SAN LORENZO NUEVO,21
Santa Cruz,Chiquitos,Roboré,SANTIAGOMA,5
Santa Cruz,Chiquitos,Roboré,SANTIAGO DE CHIQUITOS,346
Santa Cruz,Chiquitos,Roboré,SAN LORENZO DE TUCAVACA,0
Santa Cruz,Chiquitos,Roboré,GAVETITA,9
Santa Cruz,Chiquitos,Roboré,SAN RAFAEL,8
Santa Cruz,Chiquitos,Roboré,BOLIVIA - NUEVA,1
Santa Cruz,Chiquitos,Roboré,LUGANO,0
Santa Cruz,Sara,Portachuelo,BAÑADITO,17
Santa Cruz,Sara,Portachuelo,CHATA,12
Santa Cruz,Sara,Portachuelo,GUENDA VIEJO,4
Santa Cruz,Sara,Portachuelo,LA ESPERANZA,33
Santa Cruz,Sara,Portachuelo,LA CANCHA,12
Santa Cruz,Sara,Portachuelo,PEREOTO,4
Santa Cruz,Sara,Portachuelo,LAS ABRITAS,8
Santa Cruz,Sara,Portachuelo,SAN DIEGO,7
Santa Cruz,Sara,Portachuelo,URUCU,11
Santa Cruz,Sara,Portachuelo,PAQUIO,15
Santa Cruz,Sara,Portachuelo,PORTACHUELO,2785
Santa Cruz,Sara,Portachuelo,LA PEÑA,8
Santa Cruz,Sara,Portachuelo,EL TORNO,19
Santa Cruz,Sara,Portachuelo,LA GRAN FLAUTA,42
Santa Cruz,Sara,Portachuelo,MANZANILLAR,7
Santa Cruz,Sara,Portachuelo,MONTE VILLA,2
Santa Cruz,Sara,Portachuelo,RANCHO LOS MANJALES,3
Santa Cruz,Sara,Portachuelo,RANCHO NUEVO,8
Santa Cruz,Sara,Portachuelo,SAN JOAQUIN,19
Santa Cruz,Sara,Portachuelo,SANTA RITA,24
Santa Cruz,Sara,Portachuelo,PROPIEDAD EL RETORNO,6
Santa Cruz,Sara,Portachuelo,ESTACION AZUBICITO,13
Santa Cruz,Sara,Portachuelo,JORORI,8
Santa Cruz,Sara,Portachuelo,QUIMORI,5
Santa Cruz,Sara,Portachuelo,LOS AMARILLOS,1
Santa Cruz,Sara,Portachuelo,SAN ANTONIO,3
Santa Cruz,Sara,Portachuelo,BURGOS GRANDE,20
Santa Cruz,Sara,Portachuelo,EL TORRENTE,8
Santa Cruz,Sara,Portachuelo,SAN IGNACIO DEL SARA,58
Santa Cruz,Sara,Portachuelo,SAN JUAN DE PALOMETILLAS,42
Santa Cruz,Sara,Portachuelo,LOS CHACOS,7
Santa Cruz,Sara,Santa Rosa del Sara,12 DE AGOSTO,0
Santa Cruz,Sara,Santa Rosa del Sara,2 DE AGOSTO,0
Santa Cruz,Sara,Santa Rosa del Sara,LOMA ALTA,234
Santa Cruz,Sara,Santa Rosa del Sara,LA PLANCHADA,3
Santa Cruz,Sara,Santa Rosa del Sara,PLANCHADA 2,1
Santa Cruz,Sara,Santa Rosa del Sara,NUEVA AMERICA,2
Santa Cruz,Sara,Santa Rosa del Sara,RANCHO GRANDE,9
Santa Cruz,Sara,Santa Rosa del Sara,SANTA ROSITA,0
Santa Cruz,Sara,Santa Rosa del Sara,VILLA IMPERIAL,10
Santa Cruz,Sara,Santa Rosa del Sara,BELLAS NIGUAS,9
Santa Cruz,Sara,Santa Rosa del Sara,24 DE SEPTIEMBRE,5
Santa Cruz,Sara,Santa Rosa del Sara,AZURDUY,1
Santa Cruz,Sara,Santa Rosa del Sara,LAS PIEDRAS,4
Santa Cruz,Sara,Santa Rosa del Sara,SAN LUIS,8
Santa Cruz,Sara,Santa Rosa del Sara,4 DE MARZO,53
Santa Cruz,Sara,Santa Rosa del Sara,COCHABAMBITA,0
Santa Cruz,Sara,Santa Rosa del Sara,SINDICATO NAZARETH,3
Santa Cruz,Sara,Santa Rosa del Sara,SANTA ROSA DEL SARA,629
Santa Cruz,Sara,Santa Rosa del Sara,16 DE JULIO,11
Santa Cruz,Sara,Santa Rosa del Sara,LA CUARTA,34
Santa Cruz,Sara,Santa Rosa del Sara,SAN MIGUEL,4
Santa Cruz,Sara,Santa Rosa del Sara,LOS ANDES,243
Santa Cruz,Sara,Santa Rosa del Sara,MONTERREY,5
Santa Cruz,Sara,Santa Rosa del Sara,RIO NUEVO,13
Santa Cruz,Sara,Santa Rosa del Sara,SANTO DOMINGO,2
Santa Cruz,Sara,Santa Rosa del Sara,VILLA 14 DE SEPTIEMBRE,1
Santa Cruz,Sara,Santa Rosa del Sara,VIRGEN DE COPACABANA,2
Santa Cruz,Sara,Santa Rosa del Sara,ESTRELLA DEL NORTE,0
Santa Cruz,Sara,Santa Rosa del Sara,LOS BIBOSIS,0
Santa Cruz,Sara,Santa Rosa del Sara,COPACABANA,14
