Departamento,Provincia,Municipio,Ciudad / Comunidad,pared_total,pared_ladrillo_cemento,pared_adobe_tapial,pared_tabique_quinche,pared_piedra,pared_madera,pared_canha_palma,pared_otro,techo_total,techo_calamina,techo_teja,techo_losa,techo_paja,techo_otro,piso_total,piso_tierra,piso_madera,piso_machimbre,piso_parquet,piso_ceramica,piso_cemento,piso_mosaico,piso_ladrillo,piso_otro
Chuquisaca,Oropeza,Sucre,NIÑO MAYO,14,0,10,2,2,0,0,0,14,1,1,0,12,0,14,14,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,SAN ANTONIO,30,0,20,0,10,0,0,0,30,0,2,0,28,0,30,28,0,0,0,0,2,0,0,0
Chuquisaca,Oropeza,Sucre,CHULLCHUTA,28,0,27,0,1,0,0,0,28,1,26,0,1,0,28,15,0,0,0,0,11,0,0,2
Chuquisaca,Oropeza,Sucre,LECOPAYA,45,19,11,10,4,1,0,0,45,20,13,0,12,0,45,39,3,0,0,0,2,1,0,0
Chuquisaca,Oropeza,Sucre,PICACHULO,98,0,89,2,7,0,0,0,98,4,49,0,45,0,98,93,0,0,0,0,2,0,0,3
Chuquisaca,Oropeza,Sucre,GUZMAN,27,2,5,0,0,5,10,5,27,5,3,0,8,11,27,22,0,0,0,0,4,1,0,0
Chuquisaca,Oropeza,Sucre,CAJAMARCA,50,1,36,1,8,2,0,2,50,8,27,0,12,3,50,34,1,0,0,0,3,2,7,3
Chuquisaca,Oropeza,Sucre,KUSILLO,52,1,41,0,10,0,0,0,52,17,10,0,25,0,52,49,0,0,0,0,3,0,0,0
Chuquisaca,Oropeza,Sucre,PUNILLA,45,10,32,0,2,0,0,1,45,17,23,3,2,0,45,20,0,0,0,2,13,1,9,0
Chuquisaca,Oropeza,Sucre,QHOCHAPATA,40,5,29,0,3,0,0,3,40,11,22,0,4,3,40,25,0,0,0,0,7,0,6,2
Chuquisaca,Oropeza,Sucre,YURUBAMBA,39,1,32,0,4,0,0,2,39,23,8,0,7,1,39,38,0,0,0,0,1,0,0,0
Chuquisaca,Oropeza,Sucre,MAMA HUASI,23,0,23,0,0,0,0,0,23,2,6,0,15,0,23,20,0,0,0,0,3,0,0,0
Chuquisaca,Oropeza,Sucre,MAJADA,20,0,2,0,18,0,0,0,20,0,2,0,18,0,20,20,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,SOCA PAMPA,34,0,23,0,11,0,0,0,34,15,1,0,16,2,34,27,0,0,0,0,6,0,0,1
Chuquisaca,Oropeza,Sucre,ULUPICAS,20,0,7,0,13,0,0,0,20,1,4,0,15,0,20,20,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,MARAGUA,111,1,79,0,29,0,0,2,111,8,92,0,11,0,111,80,0,0,0,0,7,4,4,16
Chuquisaca,Oropeza,Sucre,THONTORKA,21,0,16,1,4,0,0,0,21,5,5,0,11,0,21,19,0,0,0,0,0,0,1,1
Chuquisaca,Oropeza,Sucre,HUMACA,80,1,9,0,67,3,0,0,80,2,18,0,59,1,80,77,0,0,0,0,2,0,0,1
Chuquisaca,Oropeza,Sucre,MELGARAJUY,27,0,8,0,19,0,0,0,27,2,14,0,11,0,27,26,0,0,0,0,0,0,0,1
Chuquisaca,Oropeza,Sucre,BELLA VISTA,49,20,23,0,4,0,2,0,49,0,48,0,1,0,49,5,0,0,0,2,42,0,0,0
Chuquisaca,Oropeza,Sucre,CHAUPI MOLINO,46,2,40,0,2,1,0,1,46,5,25,2,13,1,46,18,0,0,0,0,26,1,0,1
Chuquisaca,Oropeza,Sucre,COMPUERTA,62,11,47,0,0,0,0,4,62,13,48,0,0,1,62,15,0,0,0,8,37,0,0,2
Chuquisaca,Oropeza,Sucre,CHAURURO,8,0,6,0,2,0,0,0,8,0,1,0,7,0,8,7,0,0,0,0,1,0,0,0
Chuquisaca,Oropeza,Sucre,HUAÑOMA,11,0,10,0,1,0,0,0,11,1,4,0,6,0,11,9,0,0,0,0,2,0,0,0
Chuquisaca,Oropeza,Sucre,SOTANI,42,15,18,0,8,0,0,1,42,13,16,0,9,4,42,28,0,0,0,1,13,0,0,0
Chuquisaca,Oropeza,Sucre,FALAFAYA,12,0,10,0,1,0,0,1,12,0,10,0,2,0,12,9,0,0,0,0,3,0,0,0
Chuquisaca,Oropeza,Sucre,THACOYU,23,11,9,0,3,0,0,0,23,8,15,0,0,0,23,3,0,0,0,0,20,0,0,0
Chuquisaca,Oropeza,Sucre,EL TUNAL,17,1,14,0,0,0,1,1,17,8,3,0,5,1,17,14,0,0,0,0,1,0,0,2
Chuquisaca,Oropeza,Sucre,MELONAR,12,5,5,0,2,0,0,0,12,0,10,0,2,0,12,2,0,0,0,0,10,0,0,0
Chuquisaca,Oropeza,Sucre,KHULLKU TAMBO,37,0,34,0,3,0,0,0,37,3,10,0,24,0,37,35,0,0,0,0,1,0,1,0
Chuquisaca,Oropeza,Sucre,SOICO,42,1,32,0,9,0,0,0,42,5,5,0,32,0,42,38,0,0,1,0,3,0,0,0
Chuquisaca,Oropeza,Sucre,VALLE HERMOSO,25,16,6,0,0,0,2,1,25,4,16,0,4,1,25,9,0,0,0,0,15,0,0,1
Chuquisaca,Oropeza,Sucre,SEWENKANI,15,11,3,0,1,0,0,0,15,1,14,0,0,0,15,2,0,0,0,0,13,0,0,0
Chuquisaca,Oropeza,Sucre,VILCA LATA,29,0,28,0,0,0,0,1,29,8,12,1,7,1,29,22,0,0,0,1,6,0,0,0
Chuquisaca,Oropeza,Sucre,PERAS PAMPA,18,9,9,0,0,0,0,0,18,5,13,0,0,0,18,11,0,0,0,0,7,0,0,0
Chuquisaca,Oropeza,Sucre,PATA KATALLA,33,1,31,0,1,0,0,0,33,4,17,0,12,0,33,25,0,0,0,0,6,0,1,1
Chuquisaca,Oropeza,Sucre,LIMON PAMPA,10,6,4,0,0,0,0,0,10,1,9,0,0,0,10,1,0,0,0,3,6,0,0,0
Chuquisaca,Oropeza,Sucre,OVEJERIAS,41,11,18,1,2,0,9,0,41,5,28,0,1,7,41,5,0,0,0,0,36,0,0,0
Chuquisaca,Oropeza,Sucre,KACHA KACHA,79,63,14,0,1,0,1,0,79,60,16,0,3,0,79,11,0,0,0,1,67,0,0,0
Chuquisaca,Oropeza,Sucre,PORONGO,18,0,8,0,3,2,0,5,18,0,1,0,16,1,18,18,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,SACRAMENTO,19,9,10,0,0,0,0,0,19,2,10,0,0,7,19,2,0,0,0,0,17,0,0,0
Chuquisaca,Oropeza,Sucre,TINI,26,0,22,0,4,0,0,0,26,0,10,1,15,0,26,23,0,0,0,0,1,0,2,0
Chuquisaca,Oropeza,Sucre,KORI PUNKU,31,1,30,0,0,0,0,0,31,4,26,0,0,1,31,4,0,0,0,0,27,0,0,0
Chuquisaca,Oropeza,Sucre,PAMPAS AGUILAR CKASA,22,2,20,0,0,0,0,0,22,1,3,0,18,0,22,21,0,0,0,0,1,0,0,0
Chuquisaca,Oropeza,Sucre,ANGOSTURA,13,13,0,0,0,0,0,0,13,0,13,0,0,0,13,0,0,0,0,0,13,0,0,0
Chuquisaca,Oropeza,Sucre,CHAQUITO QUIÑAL,25,18,5,0,0,1,1,0,25,6,13,1,5,0,25,6,0,0,0,1,17,0,0,1
Chuquisaca,Oropeza,Sucre,MOJON PAMPA,31,0,0,0,0,0,30,1,31,1,0,0,29,1,31,31,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,LUJE,7,0,6,0,1,0,0,0,7,2,3,0,2,0,7,3,0,0,0,0,4,0,0,0
Chuquisaca,Oropeza,Sucre,MOSOJ LLAJTA,36,25,6,0,2,1,0,2,36,9,17,0,3,7,36,7,0,0,0,8,18,1,0,2
Chuquisaca,Oropeza,Sucre,MONTEROYOC,9,3,6,0,0,0,0,0,9,4,4,0,0,1,9,5,0,0,0,1,3,0,0,0
Chuquisaca,Oropeza,Sucre,POCONCHI,22,0,19,0,2,0,0,1,22,1,0,0,20,1,22,22,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,CHALLA,25,0,21,0,4,0,0,0,25,2,3,0,20,0,25,23,0,0,0,0,2,0,0,0
Chuquisaca,Oropeza,Sucre,TAMBO,15,13,2,0,0,0,0,0,15,6,9,0,0,0,15,5,0,0,0,0,10,0,0,0
Chuquisaca,Oropeza,Sucre,CHACARILLA MOSOJLLAJTA,32,20,12,0,0,0,0,0,32,9,21,1,1,0,32,6,0,0,0,5,21,0,0,0
Chuquisaca,Oropeza,Sucre,MONCHARI,33,3,24,0,6,0,0,0,33,2,10,0,21,0,33,33,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,MEDIA LUNA,16,7,9,0,0,0,0,0,16,5,11,0,0,0,16,5,0,0,0,1,10,0,0,0
Chuquisaca,Oropeza,Sucre,MOJOTORO,80,41,39,0,0,0,0,0,80,36,44,0,0,0,80,7,0,0,0,18,54,1,0,0
Chuquisaca,Oropeza,Sucre,CHACARILLA,39,24,14,0,1,0,0,0,39,13,21,1,0,4,39,10,0,0,0,11,16,0,2,0
Chuquisaca,Oropeza,Sucre,CHUQUI CHUQUI,157,61,94,1,1,0,0,0,157,33,118,2,3,1,157,28,0,0,0,9,119,0,1,0
Chuquisaca,Oropeza,Sucre,IMILLA HUAÑUSCA,42,13,26,2,0,0,0,1,42,4,34,1,2,1,42,9,0,0,0,0,33,0,0,0
Chuquisaca,Oropeza,Sucre,KOLLPANA,18,2,15,0,1,0,0,0,18,0,7,0,11,0,18,16,0,0,0,0,1,0,1,0
Chuquisaca,Oropeza,Sucre,MOJTULO,67,33,30,0,0,0,2,2,67,13,48,0,6,0,67,14,0,0,0,3,49,0,1,0
Chuquisaca,Oropeza,Sucre,NARANJOS,55,16,18,1,5,0,15,0,55,16,18,1,19,1,55,36,0,0,0,0,19,0,0,0
Chuquisaca,Oropeza,Sucre,QUIQUIJANA,17,4,12,0,0,0,0,1,17,4,4,0,8,1,17,13,0,0,0,0,4,0,0,0
Chuquisaca,Oropeza,Sucre,TAPIAL,43,8,32,0,3,0,0,0,43,3,36,0,4,0,43,9,0,0,0,1,31,0,2,0
Chuquisaca,Oropeza,Sucre,SAUSAL,21,5,15,0,0,0,1,0,21,0,13,0,6,2,21,8,0,0,0,1,12,0,0,0
Chuquisaca,Oropeza,Sucre,CARAPARI,26,9,12,0,2,0,1,2,26,1,24,0,1,0,26,2,0,0,0,0,24,0,0,0
Chuquisaca,Oropeza,Sucre,SURIMA CULATA,57,24,30,0,1,0,1,1,57,10,43,1,1,2,57,12,0,0,0,4,40,0,0,1
Chuquisaca,Oropeza,Sucre,CAMOS,46,31,9,3,3,0,0,0,46,4,36,0,6,0,46,16,0,2,0,2,25,0,1,0
Chuquisaca,Oropeza,Sucre,CANTU MOLINO,31,0,31,0,0,0,0,0,31,0,30,0,1,0,31,11,0,0,0,0,20,0,0,0
Chuquisaca,Oropeza,Sucre,GUADALUPE,37,2,32,0,2,1,0,0,37,6,25,0,5,1,37,18,0,0,0,2,17,0,0,0
Chuquisaca,Oropeza,Sucre,HORNOS,19,0,14,0,5,0,0,0,19,0,2,0,17,0,19,17,0,0,0,0,0,0,2,0
Chuquisaca,Oropeza,Sucre,KAJCHI PATA,20,4,14,2,0,0,0,0,20,4,16,0,0,0,20,4,0,0,0,4,12,0,0,0
Chuquisaca,Oropeza,Sucre,ORURILLO,18,0,17,0,1,0,0,0,18,0,13,0,5,0,18,17,0,0,0,0,1,0,0,0
Chuquisaca,Oropeza,Sucre,SIVISTO,44,10,28,4,1,1,0,0,44,17,10,0,17,0,44,28,1,0,0,0,14,0,1,0
Chuquisaca,Oropeza,Sucre,HUANIFAYA,17,0,15,0,2,0,0,0,17,3,2,0,12,0,17,12,0,0,0,0,5,0,0,0
Chuquisaca,Oropeza,Sucre,VIÑA PAMPA,23,7,15,0,0,0,1,0,23,3,19,0,1,0,23,10,0,0,0,0,13,0,0,0
Chuquisaca,Oropeza,Sucre,CORSO MAYU,11,1,6,0,4,0,0,0,11,0,1,0,7,3,11,8,0,0,0,0,1,0,0,2
Chuquisaca,Oropeza,Sucre,GUAYABITAYUC,15,1,13,0,0,0,0,1,15,1,13,0,0,1,15,4,0,0,0,0,11,0,0,0
Chuquisaca,Oropeza,Sucre,CHALLA SUCURANI,19,0,18,1,0,0,0,0,19,0,0,0,19,0,19,19,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,ARABATE,49,0,41,1,7,0,0,0,49,4,7,0,38,0,49,48,0,0,0,0,0,0,0,1
Chuquisaca,Oropeza,Sucre,PUCA PUCA SANTIAGO,28,0,25,0,3,0,0,0,28,5,1,0,22,0,28,27,0,0,0,0,1,0,0,0
Chuquisaca,Oropeza,Sucre,CHAUPI KHATALLA,36,1,28,0,7,0,0,0,36,5,25,0,6,0,36,24,0,0,0,0,6,0,6,0
Chuquisaca,Oropeza,Sucre,SANTA ROSALIA,32,0,30,0,2,0,0,0,32,1,7,0,24,0,32,31,0,0,0,0,0,0,1,0
Chuquisaca,Oropeza,Sucre,SOJTA PATA,46,1,34,0,11,0,0,0,46,4,4,0,38,0,46,42,0,0,0,0,3,0,1,0
Chuquisaca,Oropeza,Sucre,WANCA PAMPA,19,0,15,0,4,0,0,0,19,1,2,0,16,0,19,17,0,0,0,0,0,0,0,2
Chuquisaca,Oropeza,Sucre,FALAFAYA,22,0,20,0,2,0,0,0,22,1,20,0,1,0,22,18,0,0,0,0,4,0,0,0
Chuquisaca,Oropeza,Sucre,SOJTA MAYU,12,0,11,0,1,0,0,0,12,3,2,0,7,0,12,10,0,0,0,0,1,0,1,0
Chuquisaca,Oropeza,Sucre,SAN CRISTOBAL,15,1,8,1,4,0,0,1,15,9,3,0,3,0,15,13,0,0,0,0,1,0,0,1
Chuquisaca,Oropeza,Sucre,KHOLLPA GRANDE,21,1,20,0,0,0,0,0,21,4,9,0,8,0,21,19,0,0,0,0,2,0,0,0
Chuquisaca,Oropeza,Sucre,LLIMPHI,12,0,12,0,0,0,0,0,12,1,9,0,2,0,12,7,0,0,0,0,3,0,2,0
Chuquisaca,Oropeza,Sucre,PAMPA GRANDE,19,8,10,0,1,0,0,0,19,3,16,0,0,0,19,9,0,0,0,0,10,0,0,0
Chuquisaca,Oropeza,Sucre,SONKHO CHIPA,97,15,72,0,5,0,0,5,97,24,52,2,19,0,97,69,0,0,0,2,25,0,1,0
Chuquisaca,Oropeza,Sucre,SUNCHU TAMBO,32,4,28,0,0,0,0,0,32,9,18,3,2,0,32,12,0,0,0,0,20,0,0,0
Chuquisaca,Oropeza,Sucre,ZAPATERA,43,21,18,0,4,0,0,0,43,24,8,6,5,0,43,17,0,0,0,1,24,0,1,0
Chuquisaca,Oropeza,Sucre,TOKIO,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,JUCHUY LLINFI,51,16,33,0,2,0,0,0,51,16,25,2,2,6,51,13,0,0,0,1,24,0,11,2
Chuquisaca,Oropeza,Sucre,TAMBO KASA,20,0,19,0,1,0,0,0,20,4,12,0,4,0,20,12,0,0,0,0,5,0,3,0
Chuquisaca,Oropeza,Sucre,ALDANA,43,21,19,0,3,0,0,0,43,4,38,0,1,0,43,16,0,0,0,0,22,0,5,0
Chuquisaca,Oropeza,Sucre,ESMERALDA,27,0,25,0,1,0,0,1,27,4,7,0,14,2,27,16,0,0,0,0,8,0,2,1
Chuquisaca,Oropeza,Sucre,HUATA,26,1,24,0,0,1,0,0,26,7,13,0,5,1,26,19,0,0,0,0,5,0,2,0
Chuquisaca,Oropeza,Sucre,ALTO KORA KORA,46,35,11,0,0,0,0,0,46,14,22,10,0,0,46,3,0,0,0,4,39,0,0,0
Chuquisaca,Oropeza,Sucre,KHOCHIS,48,13,35,0,0,0,0,0,48,28,15,5,0,0,48,22,0,0,0,0,22,0,3,1
Chuquisaca,Oropeza,Sucre,MOLLE K`ASA,19,0,15,0,4,0,0,0,19,2,11,0,6,0,19,17,0,0,0,0,1,0,0,1
Chuquisaca,Oropeza,Sucre,THAKOS,45,28,17,0,0,0,0,0,45,4,35,0,3,3,45,15,0,0,0,0,27,0,1,2
Chuquisaca,Oropeza,Sucre,AZARI BAJA,79,17,60,0,1,0,0,1,79,32,23,11,5,8,79,54,1,0,0,0,23,0,0,1
Chuquisaca,Oropeza,Sucre,LECHUGUILLAS,52,12,15,0,1,0,0,24,52,13,10,4,2,23,52,22,0,0,0,1,9,0,2,18
Chuquisaca,Oropeza,Sucre,MOLLE MAYU,7,0,7,0,0,0,0,0,7,4,3,0,0,0,7,7,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Sucre,QARA HUASI,15,0,13,0,2,0,0,0,15,9,5,0,1,0,15,13,0,0,0,0,2,0,0,0
Chuquisaca,Oropeza,Sucre,DURAZNILLO,55,4,48,0,1,0,2,0,55,21,18,1,15,0,55,37,0,0,0,0,15,0,3,0
Chuquisaca,Oropeza,Sucre,ESPERANZA,56,35,17,0,3,0,0,1,56,6,40,0,10,0,56,23,0,0,0,0,32,0,0,1
Chuquisaca,Oropeza,Sucre,CHAUPI LLIMFI VILLA MARIA,11,0,11,0,0,0,0,0,11,4,4,0,3,0,11,8,0,0,0,0,3,0,0,0
Chuquisaca,Oropeza,Sucre,SAN JUAN  DE CACHIMAYO,45,5,30,1,2,3,2,2,45,25,14,0,6,0,45,29,1,0,0,0,14,0,1,0
Chuquisaca,Oropeza,Sucre,PUNILLA,13,4,9,0,0,0,0,0,13,2,7,0,4,0,13,8,0,0,0,0,2,0,3,0
Chuquisaca,Oropeza,Yotala,ACEITUNO,12,0,11,0,1,0,0,0,12,1,1,0,10,0,12,10,0,0,0,0,2,0,0,0
Chuquisaca,Oropeza,Yotala,CANTO ÑUJCHU,72,47,25,0,0,0,0,0,72,18,53,1,0,0,72,0,0,0,0,19,53,0,0,0
Chuquisaca,Oropeza,Yotala,CABEZAS,70,43,26,0,1,0,0,0,70,14,47,7,2,0,70,5,0,1,0,7,54,2,1,0
Chuquisaca,Oropeza,Yotala,CAMPANARIO,61,37,24,0,0,0,0,0,61,2,59,0,0,0,61,6,1,0,0,8,45,1,0,0
Chuquisaca,Oropeza,Yotala,JATUN ERA,22,17,5,0,0,0,0,0,22,10,7,1,0,4,22,0,0,0,0,0,22,0,0,0
Chuquisaca,Oropeza,Yotala,PATA CACHIMAYU,27,16,8,0,3,0,0,0,27,11,14,2,0,0,27,2,0,0,0,7,16,2,0,0
Chuquisaca,Oropeza,Yotala,SIGUAYO,48,5,42,0,0,0,0,1,48,34,9,4,0,1,48,7,0,0,0,2,37,0,1,1
Chuquisaca,Oropeza,Yotala,URA CACHIMAYU,25,2,21,0,2,0,0,0,25,4,20,0,1,0,25,6,0,0,0,1,18,0,0,0
Chuquisaca,Oropeza,Yotala,UÑALA,49,0,48,0,1,0,0,0,49,6,42,0,1,0,49,11,0,0,0,0,38,0,0,0
Chuquisaca,Oropeza,Yotala,VILLA ROSARIO,27,12,15,0,0,0,0,0,27,8,19,0,0,0,27,0,0,0,0,2,24,0,1,0
Chuquisaca,Oropeza,Yotala,YOTALILLA,85,56,29,0,0,0,0,0,85,17,68,0,0,0,85,11,0,0,0,2,71,1,0,0
Chuquisaca,Oropeza,Yotala,CORTIJO,54,27,25,0,0,0,1,1,54,22,29,1,1,1,54,6,0,0,0,7,36,1,3,1
Chuquisaca,Oropeza,Yotala,MOLLE MOLLE,55,19,35,0,0,0,0,1,55,30,23,2,0,0,55,6,0,0,0,6,43,0,0,0
Chuquisaca,Oropeza,Yotala,MOSOJ LLAJTA,141,60,81,0,0,0,0,0,141,51,84,6,0,0,141,7,1,0,0,46,81,2,4,0
Chuquisaca,Oropeza,Yotala,PERAS PAMPA,22,18,4,0,0,0,0,0,22,2,19,0,1,0,22,2,0,0,0,3,16,0,1,0
Chuquisaca,Oropeza,Yotala,SALANCACHI,48,5,43,0,0,0,0,0,48,14,33,1,0,0,48,21,0,0,0,1,25,1,0,0
Chuquisaca,Oropeza,Yotala,SAN ISIDRO DE ANFAYA,168,109,51,0,7,1,0,0,168,30,118,5,15,0,168,38,0,0,0,4,126,0,0,0
Chuquisaca,Oropeza,Yotala,TASAPAMPA,97,30,67,0,0,0,0,0,97,58,26,13,0,0,97,3,0,0,0,1,93,0,0,0
Chuquisaca,Oropeza,Yotala,TOTACOA,57,27,30,0,0,0,0,0,57,20,33,4,0,0,57,2,0,0,1,15,37,0,1,1
Chuquisaca,Oropeza,Yotala,VILLA EL CARMEN,66,31,34,0,0,1,0,0,66,12,49,5,0,0,66,3,1,1,0,17,42,1,0,1
Chuquisaca,Oropeza,Yotala,VILLA SANTA ROSA,39,16,23,0,0,0,0,0,39,3,35,0,1,0,39,1,0,0,0,0,37,0,0,1
Chuquisaca,Oropeza,Yotala,VILLA VICTORIA,20,17,3,0,0,0,0,0,20,5,13,1,0,1,20,1,0,0,0,3,15,0,1,0
Chuquisaca,Oropeza,Yotala,WASA ÑUJCHU,32,9,23,0,0,0,0,0,32,14,18,0,0,0,32,1,0,0,0,1,29,0,0,1
Chuquisaca,Oropeza,Yotala,YOTALA,420,188,232,0,0,0,0,0,420,86,321,11,1,1,420,20,0,5,2,82,261,13,30,7
Chuquisaca,Oropeza,Yotala,CHILLPA ÑUCCHU,45,8,37,0,0,0,0,0,45,22,23,0,0,0,45,1,0,0,0,0,44,0,0,0
Chuquisaca,Oropeza,Yotala,BAJO CAMPANARIO,25,12,13,0,0,0,0,0,25,13,11,1,0,0,25,2,0,0,0,3,20,0,0,0
Chuquisaca,Oropeza,Yotala,CACHIMAYU,26,5,21,0,0,0,0,0,26,9,16,1,0,0,26,3,0,0,0,0,23,0,0,0
Chuquisaca,Oropeza,Yotala,TIRKIPATA,19,3,16,0,0,0,0,0,19,1,15,0,3,0,19,3,0,0,0,0,16,0,0,0
Chuquisaca,Oropeza,Yotala,TINTEROS MOLLE MAYU,55,8,39,0,0,0,0,8,55,14,34,0,0,7,55,12,0,0,0,3,37,0,1,2
Chuquisaca,Oropeza,Yotala,CERVANTES YAHULI,27,15,12,0,0,0,0,0,27,10,15,0,0,2,27,0,0,0,0,3,24,0,0,0
Chuquisaca,Oropeza,Yotala,CARVAJAL,20,1,18,0,1,0,0,0,20,16,3,0,1,0,20,4,0,0,0,0,15,0,0,1
Chuquisaca,Oropeza,Yotala,CHAMINA,32,1,29,0,2,0,0,0,32,1,0,0,31,0,32,31,0,0,0,0,1,0,0,0
Chuquisaca,Oropeza,Yotala,HIGUERAS,17,0,17,0,0,0,0,0,17,13,3,0,1,0,17,4,0,0,0,0,13,0,0,0
Chuquisaca,Oropeza,Yotala,LA CALERA,32,4,28,0,0,0,0,0,32,27,5,0,0,0,32,4,0,0,0,1,27,0,0,0
Chuquisaca,Oropeza,Yotala,QUILA QUILA MARKA,20,1,19,0,0,0,0,0,20,2,17,1,0,0,20,1,0,0,0,0,19,0,0,0
Chuquisaca,Oropeza,Yotala,PITANTORILLA,40,1,39,0,0,0,0,0,40,15,25,0,0,0,40,7,0,0,0,0,33,0,0,0
Chuquisaca,Oropeza,Yotala,TIPOYO,70,10,60,0,0,0,0,0,70,15,54,0,1,0,70,27,0,0,0,0,43,0,0,0
Chuquisaca,Oropeza,Yotala,HUAYLLAS,38,3,35,0,0,0,0,0,38,11,27,0,0,0,38,6,0,0,0,0,32,0,0,0
Chuquisaca,Oropeza,Yotala,TIPAKA,56,1,54,1,0,0,0,0,56,7,49,0,0,0,56,12,0,0,0,1,43,0,0,0
Chuquisaca,Oropeza,Yotala,ACHUMA,22,3,18,0,1,0,0,0,22,14,4,0,3,1,22,7,0,0,0,0,15,0,0,0
Chuquisaca,Oropeza,Yotala,ANFAYA DEL PERAL,41,0,41,0,0,0,0,0,41,0,35,0,6,0,41,34,0,0,0,1,6,0,0,0
Chuquisaca,Oropeza,Yotala,PALAMANA,49,40,9,0,0,0,0,0,49,4,44,1,0,0,49,0,0,0,0,1,48,0,0,0
Chuquisaca,Oropeza,Yotala,SANTA ROSALIA,35,2,32,0,0,1,0,0,35,12,22,0,0,1,35,11,0,0,0,0,24,0,0,0
Chuquisaca,Oropeza,Yotala,TAMBO AQHACHILA,67,3,64,0,0,0,0,0,67,13,52,0,2,0,67,19,0,0,0,1,47,0,0,0
Chuquisaca,Oropeza,Yotala,TUERO CHICO,52,36,16,0,0,0,0,0,52,21,29,1,1,0,52,1,0,0,0,1,50,0,0,0
Chuquisaca,Oropeza,Yotala,PUENTE SUCRE,19,8,11,0,0,0,0,0,19,8,11,0,0,0,19,0,0,0,0,2,17,0,0,0
Chuquisaca,Oropeza,Yotala,CANCHA PAMPA,23,11,10,0,2,0,0,0,23,10,8,0,5,0,23,12,0,0,0,0,11,0,0,0
Chuquisaca,Oropeza,Yotala,PULKI,99,63,36,0,0,0,0,0,99,28,65,2,4,0,99,11,0,0,0,17,69,0,2,0
Chuquisaca,Oropeza,Poroma,CALIZAYA,60,0,56,0,4,0,0,0,60,2,49,0,9,0,60,16,0,0,0,0,43,0,1,0
Chuquisaca,Oropeza,Poroma,CHALLCHA,94,3,81,0,10,0,0,0,94,4,26,0,63,1,94,71,0,0,0,0,23,0,0,0
Chuquisaca,Oropeza,Poroma,CHOCO CHURO,52,6,44,0,2,0,0,0,52,3,1,3,45,0,52,49,0,0,0,0,3,0,0,0
Chuquisaca,Oropeza,Poroma,COLQUEBAMBA,97,6,90,0,1,0,0,0,97,2,43,0,52,0,97,67,0,0,0,0,30,0,0,0
Chuquisaca,Oropeza,Poroma,EXALTACION,42,1,35,1,4,0,1,0,42,1,7,0,34,0,42,39,0,0,0,0,2,0,1,0
Chuquisaca,Oropeza,Poroma,HUAYRA PATA,64,3,52,0,6,0,3,0,64,1,8,0,55,0,64,61,0,0,0,0,2,0,1,0
Chuquisaca,Oropeza,Poroma,KHULA PUCARA,80,12,24,31,8,5,0,0,80,2,34,0,42,2,80,45,4,0,0,1,15,15,0,0
Chuquisaca,Oropeza,Poroma,KATARIRI,52,1,51,0,0,0,0,0,52,1,36,0,15,0,52,23,0,0,0,0,29,0,0,0
Chuquisaca,Oropeza,Poroma,LAMPASUNI,47,1,46,0,0,0,0,0,47,0,0,0,47,0,47,47,0,0,0,0,0,0,0,0
Chuquisaca,Oropeza,Poroma,OLLISCO,42,1,40,0,0,0,1,0,42,2,16,0,24,0,42,25,0,0,0,0,17,0,0,0
Chuquisaca,Oropeza,Poroma,PALAJLA,121,6,113,0,2,0,0,0,121,7,69,0,45,0,121,77,0,0,0,0,44,0,0,0
Chuquisaca,Oropeza,Poroma,PANGORASI,110,0,104,0,5,0,1,0,110,7,6,0,97,0,110,106,0,0,0,0,4,0,0,0
Chuquisaca,Oropeza,Poroma,POROMA,325,26,297,0,1,0,0,1,325,31,245,2,47,0,325,101,0,0,1,6,216,0,0,1
Chuquisaca,Oropeza,Poroma,SACABAMBA,59,3,55,1,0,0,0,0,59,3,36,0,20,0,59,49,0,0,0,0,10,0,0,0
Chuquisaca,Oropeza,Poroma,SAN JOSE DE CHURU,22,1,21,0,0,0,0,0,22,1,0,0,21,0,22,21,0,0,0,0,1,0,0,0
Chuquisaca,Oropeza,Poroma,SOICOCO,114,0,110,0,3,0,1,0,114,2,51,0,61,0,114,85,0,0,0,0,29,0,0,0
Chuquisaca,Oropeza,Poroma,YANANI,94,5,78,7,2,0,2,0,94,4,26,6,56,2,94,65,2,0,0,3,18,5,1,0
Chuquisaca,Oropeza,Poroma,CHILLCANI,39,0,37,0,0,0,2,0,39,2,21,0,16,0,39,19,0,0,0,0,20,0,0,0
